Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/17  04:00:00,104.982027128,25.5523347433,15.1394688536,6.9042806118,2.06121554724,15.9888894789,109.256592356,106.264861938,2.97173041782,0.02
 12/17  05:00:00,91.5954076414,20.4418677947,11.6452098325,7.03357272033,2.06121554724,15.9888894789,88.3565787445,85.3648483266,2.97173041782,0.02
 12/17  06:00:00,109.985962538,25.5523347433,14.4642498115,10.6045832102,2.06121554724,15.9888894789,110.752294023,107.760563605,2.97173041782,0.02
 12/17  07:00:00,97.108776464,20.4418677947,11.8343685193,9.57459073924,2.06121554724,15.9888894789,89.3868755143,86.3951450965,2.97173041782,0.02
 12/17  08:00:00,105.546624765,25.5523347433,14.797562599,12.3698627779,2.06121554724,15.9888894789,111.549264836,108.557534418,2.97173041782,0.02
 12/17  09:00:00,101.154855407,19.2167290524,13.3728727257,1.54300313834,4.12243109448,41.7362269337,86.2922349505,81.3193509208,4.9528840297,0.02
 12/17  10:00:00,121.05427921,25.0622792464,20.370579205,3.90803944764,4.12243109448,41.7362269337,100.494380696,95.521496666,4.9528840297,0.02
 12/17  11:00:00,109.777272661,19.8538011984,18.9455690548,2.18024068443,4.12243109448,41.7362269337,78.4450909925,73.4722069628,4.9528840297,0.02
 12/17  12:00:00,134.381140065,24.5722237495,27.7871156351,1.67659834941,4.12243109448,41.7362269337,93.2791476131,88.3062635834,4.9528840297,0.02
 12/17  13:00:00,121.185495365,20.4419991692,26.0131019463,2.08210878142,4.12243109448,41.7362269337,73.7960262765,68.8231422468,4.9528840297,0.02
 12/17  14:00:00,145.71728585,25.552634029,38.1358434721,2.32413442962,4.12243109448,41.7362269337,89.2511839409,84.2782999112,4.9528840297,0.02
 12/17  15:00:00,124.343619168,20.4439129482,32.6590758924,1.22750631216,4.12243109448,41.7362269337,71.687320131,66.7144361013,4.9528840297,0.02
 12/17  16:00:00,142.117338712,25.5534985614,41.6856946064,1.11257498512,4.12243109448,41.7362269337,87.8538383027,82.880954273,4.9528840297,0.02
 12/17  17:00:00,102.244636885,20.4421605724,31.6233270814,0.749478753735,4.12243109448,24.8785346261,72.7638964323,67.7910124026,4.9528840297,0.02
 12/17  18:00:00,101.280533266,20.6168596638,26.858736802,0.739914013564,2.06121554724,15.9888894789,83.4130719758,80.421341558,2.97173041782,0.02
 12/17  19:00:00,86.0960772382,17.326542944,18.1495332764,0.0,2.06121554724,15.9888894789,82.1361878395,79.1444574217,2.97173041782,0.02
 12/17  20:00:00,100.924145751,23.1020572587,20.8539835667,0.0,2.06121554724,15.9888894789,108.643565175,105.651834757,2.97173041782,0.02
 12/17  21:00:00,87.6249508062,18.481645807,15.862924697,0.0,2.06121554724,15.9888894789,88.6648681928,85.673137775,2.97173041782,0.02
 12/17  22:00:00,101.260613245,23.1020572587,19.6541787615,0.0,2.06121554724,15.9888894789,112.246934978,109.25520456,2.97173041782,0.02
 12/17  23:00:00,83.7741857052,18.481645807,15.0486456047,0.0,2.06121554724,15.9888894789,98.5718676818,86.9984040867,2.97173041782,8.6017331773
 12/17  24:00:00,95.0394290725,23.1020572587,18.4545495061,0.0,2.06121554724,15.9888894789,112.053855346,109.062124928,2.97173041782,0.02
 12/18  01:00:00,87.4999213713,19.9518122978,14.4493703977,3.12579952714,4.12243109448,15.9888894789,90.016721011,87.0249905932,2.97173041782,0.02
 12/18  02:00:00,100.316361809,24.5722237495,17.9168887438,3.90354636158,4.12243109448,15.9888894789,112.080444959,109.088714541,2.97173041782,0.02
 12/18  03:00:00,88.4899124613,20.2458455959,14.0540254487,5.62591864719,4.12243109448,15.9888894789,90.5554990186,87.5637686008,2.97173041782,0.02
 12/18  04:00:00,104.473804483,25.5523347433,17.4559242769,9.55262738877,4.12243109448,15.9888894789,112.936325172,109.944594754,2.97173041782,0.02
 12/18  05:00:00,121.625231026,29.0292833689,20.4564057262,3.56189947027,12.3672932834,24.9413748627,128.557080911,123.584196881,4.9528840297,0.02
 12/18  06:00:00,163.957065977,30.1881702685,24.0007951028,42.0104083755,12.3672932834,24.9413748627,196.728921629,191.756037599,4.9528840297,0.02
 12/18  07:00:00,211.995248318,30.7168619474,25.174542011,31.70616146,24.7345865669,70.7195625826,162.77406213,152.848294071,9.90576805939,0.02
 12/18  08:00:00,227.264579106,30.7532005952,24.9897011608,21.8339653812,37.1018798503,92.3937384068,140.943202786,131.017434726,9.90576805939,0.02
 12/18  09:00:00,228.462245813,30.8057778751,25.8296618741,15.328489017,37.1018798503,104.434947198,130.777788916,120.852020857,9.90576805939,0.02
 12/18  10:00:00,241.273616565,30.9144458407,29.7438782604,10.7863667727,37.1018798503,116.476155989,130.908722919,112.380123094,9.90576805939,8.62283176636
 12/18  11:00:00,248.219823372,31.1239149805,32.2178003683,8.38800731073,37.1018798503,116.476155989,115.180545319,105.25477726,9.90576805939,0.02
 12/18  12:00:00,254.959556006,31.3320423265,32.3439363341,7.30370225888,37.1018798503,116.476155989,110.059077626,100.133309566,9.90576805939,0.02
 12/18  13:00:00,251.76403222,31.6425956045,36.1590993188,6.19661091259,37.1018798503,104.434947198,114.345229174,95.8152441913,9.90576805939,8.62421692282
 12/18  14:00:00,269.143849444,31.9218439077,41.1136193464,4.88429113223,37.1018798503,116.476155989,101.941937038,92.0161689787,9.90576805939,0.02
 12/18  15:00:00,271.018532516,32.1233601997,42.8145620974,3.75270618371,37.1018798503,116.476155989,98.97368841,89.0479203506,9.90576805939,0.02
 12/18  16:00:00,270.319517814,32.1967597755,42.9098071348,2.74020652447,37.1018798503,116.476155989,106.084846363,87.5537621924,9.90576805939,8.62531611083
 12/18  17:00:00,270.529691156,32.0734732641,42.7507710328,2.17792480619,37.1018798503,116.476155989,97.6558895239,87.7301214645,9.90576805939,0.02
 12/18  18:00:00,277.881838858,31.5743590475,36.3905465483,2.22889179382,37.1018798503,116.476155989,101.971372191,92.0456041316,9.90576805939,0.02
 12/18  19:00:00,182.111547016,28.9476074528,25.1305328602,0.0,24.7345865669,47.5788473902,78.3144806638,73.3415966341,4.9528840297,0.02
 12/18  20:00:00,178.776313414,29.8052045724,22.6821819056,0.0,24.7345865669,47.5788473902,94.2855823328,80.7254322285,4.9528840297,8.60726607454
 12/18  21:00:00,158.276975497,27.7224687105,22.1281456922,0.0,12.3672932834,38.6892022431,99.7195255879,96.7277951701,2.97173041782,0.02
 12/18  22:00:00,125.079059297,21.55494913,16.966893634,0.0,12.3672932834,27.0668015668,82.207839509,79.2161090911,2.97173041782,0.02
 12/18  23:00:00,97.9616786694,18.481645807,14.8571431262,0.0,4.12243109448,15.9888894789,76.5650617574,73.5733313396,2.97173041782,0.02
 12/18  24:00:00,116.55287298,24.5722237495,18.6964285174,0.456996953904,4.12243109448,15.9888894789,98.6350071194,95.6432767015,2.97173041782,0.02
 12/19  01:00:00,97.7532340956,18.481645807,14.8224096035,0.0,4.12243109448,15.9888894789,80.136175047,77.1444446292,2.97173041782,0.02
 12/19  02:00:00,116.173453652,24.327196001,18.7544698943,0.71911928916,4.12243109448,15.9888894789,101.094884334,98.1031539158,2.97173041782,0.02
 12/19  03:00:00,98.4120427138,18.9717013039,14.8356834666,0.439630678068,4.12243109448,15.9888894789,81.6909210166,78.6991905988,2.97173041782,0.02
 12/19  04:00:00,117.169661946,24.0821682526,18.9090644932,1.24441680546,4.12243109448,15.9888894789,103.276592311,100.284861893,2.97173041782,0.02
 12/19  05:00:00,149.359634895,29.9113832634,22.2824191373,2.26360000639,12.3672932834,24.9413748627,115.986713572,111.013829543,4.9528840297,0.02
 12/19  06:00:00,175.937764001,29.7301885634,26.2602986143,24.8644058684,12.3672932834,24.9413748627,183.051935066,178.079051037,4.9528840297,0.02
 12/19  07:00:00,228.121464573,30.7791699731,21.9862012743,23.5410654593,24.7345865669,70.7195625826,149.635758817,139.709990757,9.90576805939,0.02
 12/19  08:00:00,244.539101514,30.8596467434,19.3395433322,17.7276686518,37.1018798503,92.3937384068,131.326593918,121.400825859,9.90576805939,0.02
 12/19  09:00:00,246.428160173,30.9229837723,21.4278317151,13.7988170943,37.1018798503,104.434947198,123.738020971,113.812252911,9.90576805939,0.02
 12/19  10:00:00,255.036747743,30.9853033031,23.7199898376,10.6248140175,37.1018798503,116.476155989,126.764406433,108.235727985,9.90576805939,8.6229103884
 12/19  11:00:00,256.10809481,31.1492332727,28.2506626503,7.54127220387,37.1018798503,116.476155989,110.984893347,101.059125288,9.90576805939,0.02
 12/19  12:00:00,265.96442559,31.4944829968,36.0242562537,5.8519544566,37.1018798503,116.476155989,113.302099514,94.7683315239,9.90576805939,8.62799993061
 12/19  13:00:00,260.402108046,31.8750637871,41.05056195,4.63899988424,37.1018798503,104.434947198,100.322077456,90.3963093965,9.90576805939,0.02
 12/19  14:00:00,276.825868602,32.2481306438,45.1222295888,3.37671325342,37.1018798503,116.476155989,96.8693218696,86.9435538102,9.90576805939,0.02
 12/19  15:00:00,277.500924494,32.4684847431,47.0037581329,2.2218428796,37.1018798503,116.476155989,103.035448502,84.5029945891,9.90576805939,8.62668585387
 12/19  16:00:00,275.148701634,32.2948244457,46.7499789376,1.62498481513,37.1018798503,116.476155989,95.3776358734,85.451867814,9.90576805939,0.02
 12/19  17:00:00,273.925182842,32.1508660648,46.5312420136,1.41675635847,37.1018798503,116.476155989,96.0226223008,86.0968542414,9.90576805939,0.02
 12/19  18:00:00,279.770443858,31.7548786265,41.802806391,1.54709160364,37.1018798503,116.476155989,108.160642355,89.6401599036,9.90576805939,8.61471439196
 12/19  19:00:00,180.941333534,29.1926352012,26.8801071527,0.0,24.7345865669,47.5788473902,76.8045645617,71.831680532,4.9528840297,0.02
 12/19  20:00:00,176.949019654,29.9277184466,22.7219519402,0.0,24.7345865669,47.5788473902,84.145860702,79.1729766723,4.9528840297,0.02
 12/19  21:00:00,152.36742898,27.7224687105,20.8584514647,0.0,12.3672932834,38.6892022431,98.4284849626,95.4367545448,2.97173041782,0.02
 12/19  22:00:00,118.883095985,21.7999768785,15.2283134997,0.00197871431736,12.3672932834,27.0668015668,82.5375007513,79.5457703335,2.97173041782,0.02
 12/19  23:00:00,90.9424335366,18.481645807,12.8645822572,0.0,4.12243109448,15.9888894789,77.1421383005,74.1504078827,2.97173041782,0.02
 12/19  24:00:00,107.366929567,24.4742126501,15.6613671212,0.451192594187,4.12243109448,15.9888894789,99.3152769016,96.3235464838,2.97173041782,0.02
 12/20  01:00:00,91.6245282664,19.2167290524,11.9682899007,0.543476597686,4.12243109448,15.9888894789,81.329898946,78.3381685282,2.97173041782,0.02
 12/20  02:00:00,105.569595398,23.5921127556,14.51957587,0.568715521583,4.12243109448,15.9888894789,101.95143435,98.9597039319,2.97173041782,0.02
 12/20  03:00:00,94.2474899626,20.1478344965,11.1187017437,2.75855302545,4.12243109448,15.9888894789,83.5155868702,80.5238564524,2.97173041782,0.02
 12/20  04:00:00,112.778880895,25.5523347433,13.4806310709,6.46861253235,4.12243109448,15.9888894789,104.906118865,101.914388448,2.97173041782,0.02
 12/20  05:00:00,138.527602162,29.6826906982,15.0538157897,4.74793930852,12.3672932834,24.9413748627,118.449305478,113.476421448,4.9528840297,0.02
 12/20  06:00:00,174.549844045,30.2191103692,18.3751084574,36.2255605286,12.3672932834,24.9413748627,185.565117357,180.592233327,4.9528840297,0.02
 12/20  07:00:00,222.375235787,30.7649009099,18.1755111472,27.8723476234,24.7345865669,70.7195625826,152.064271625,142.138503565,9.90576805939,0.02
 12/20  08:00:00,238.310645805,30.8515420737,17.7798354048,20.8079357622,37.1018798503,92.3937384068,132.76734403,122.841575971,9.90576805939,0.02
 12/20  09:00:00,237.059946005,30.9161451054,18.9247736129,15.500424529,37.1018798503,104.434947198,132.92861841,114.402559297,9.90576805939,8.6202910529
 12/20  10:00:00,247.359893009,31.0032309331,20.8645741461,10.9776068291,37.1018798503,116.476155989,117.142468459,107.2167004,9.90576805939,0.02
 12/20  11:00:00,245.912632309,31.1747169097,23.9285692981,8.31575971395,37.1018798503,116.476155989,110.689256359,100.7634883,9.90576805939,0.02
 12/20  12:00:00,247.959123412,31.4959180119,27.5677632897,6.82908909376,37.1018798503,116.476155989,114.01984808,95.4860192772,9.90576805939,8.62806074364
 12/20  13:00:00,245.53252095,31.8808506991,33.2023228235,5.61635027524,37.1018798503,104.434947198,100.9172916,90.9915235405,9.90576805939,0.02
 12/20  14:00:00,263.48885872,32.2067761297,37.9943281535,4.26630554791,37.1018798503,116.476155989,105.979760233,87.4458517156,9.90576805939,8.62814045767
 12/20  15:00:00,266.669081334,32.4310410619,41.701885859,3.046646393,37.1018798503,116.476155989,94.9020953261,84.9763272667,9.90576805939,0.02
 12/20  16:00:00,265.894467352,32.5299065005,43.3343983553,2.04717268814,37.1018798503,116.476155989,93.7595379888,83.8337699294,9.90576805939,0.02
 12/20  17:00:00,262.245100514,32.4121465006,41.1022127042,1.75518076053,37.1018798503,116.476155989,102.654992376,84.1288805024,9.90576805939,8.62034381376
 12/20  18:00:00,270.093608993,31.8402348368,37.129997078,1.84175658908,37.1018798503,116.476155989,98.9537581203,89.0279900609,9.90576805939,0.02
 12/20  19:00:00,176.928174524,29.1926352012,26.0628847102,0.0,24.7345865669,47.5788473902,76.7750130895,71.8021290598,4.9528840297,0.02
 12/20  20:00:00,170.971033372,29.9277184466,22.7368124728,0.0,24.7345865669,47.5788473902,84.3440464119,79.3711623822,4.9528840297,0.02
 12/20  21:00:00,147.033424223,27.7224687105,21.4809972972,0.0,12.3672932834,38.6892022431,98.5770165537,95.5852861359,2.97173041782,0.02
 12/20  22:00:00,116.122759405,21.7999768785,15.9923861818,0.00340887970353,12.3672932834,27.0668015668,82.4087172795,79.4169868617,2.97173041782,0.02
 12/20  23:00:00,88.1036717384,18.481645807,13.6204647857,0.0,4.12243109448,15.9888894789,76.9800858185,73.9883554007,2.97173041782,0.02
 12/20  24:00:00,103.476198298,24.327196001,16.658988031,0.292674181892,4.12243109448,15.9888894789,98.6583206953,95.6665902775,2.97173041782,0.02
 12/21  01:00:00,88.1175953733,18.8736902045,12.8538767259,0.155743673614,4.12243109448,15.9888894789,80.966212233,77.9744818151,2.97173041782,0.02
 12/21  02:00:00,102.780537675,24.0821682526,15.7637798825,0.853702323475,4.12243109448,15.9888894789,101.878842369,98.887111951,2.97173041782,0.02
 12/21  03:00:00,89.744082457,19.755790099,12.1506301267,1.72866141511,4.12243109448,15.9888894789,91.6302621411,80.0567626287,2.97173041782,8.60176909454
 12/21  04:00:00,103.341110643,24.0821682526,14.9499932663,2.00239871898,4.12243109448,15.9888894789,104.787340212,101.795609794,2.97173041782,0.02
 12/21  05:00:00,131.589931716,29.3559870336,16.9225853464,2.76561135289,12.3672932834,24.9413748627,117.687008984,112.714124955,4.9528840297,0.02
 12/21  06:00:00,164.155310875,30.2438650372,20.2541609553,30.7501675769,12.3672932834,24.9413748627,184.243052231,179.270168201,4.9528840297,0.02
 12/21  07:00:00,217.742656607,30.7950580023,20.6901742156,24.4914698754,24.7345865669,70.7195625826,150.667012685,140.741244626,9.90576805939,0.02
 12/21  08:00:00,232.509785099,30.8981988926,19.5615758039,18.2909056563,37.1018798503,92.3937384068,131.545803883,121.620035823,9.90576805939,0.02
 12/21  09:00:00,232.050979037,30.9913450207,20.4525691712,13.3891231827,37.1018798503,104.434947198,123.401413808,113.475645748,9.90576805939,0.02
 12/21  10:00:00,245.121138899,31.1175095742,23.9265319509,9.06336405005,37.1018798503,116.476155989,115.42094635,105.49517829,9.90576805939,0.02
 12/21  11:00:00,247.503175074,31.3504439191,27.5493931511,6.83924923427,37.1018798503,116.476155989,117.229444201,98.6979006446,9.90576805939,8.62577549692
 12/21  12:00:00,255.025256883,31.7671940387,34.9967796444,5.54733337125,37.1018798503,116.476155989,103.140834043,93.215065984,9.90576805939,0.02
 12/21  13:00:00,251.404690479,32.1952974821,43.5755748277,4.32817233519,37.1018798503,104.434947198,107.573683121,89.0434992705,9.90576805939,8.62441579119
 12/21  14:00:00,270.341928982,32.5671932472,52.9430353496,3.05741745288,37.1018798503,116.476155989,95.7454856065,85.8197175471,9.90576805939,0.02
 12/21  15:00:00,270.996884101,32.8401363845,55.5754981116,1.92982992775,37.1018798503,116.476155989,93.2952498875,83.3694818281,9.90576805939,0.02
 12/21  16:00:00,270.79641546,32.9075234319,55.7709326751,1.38822261622,37.1018798503,116.476155989,100.988530697,82.4572173948,9.90576805939,8.62554524262
 12/21  17:00:00,269.947537091,32.6378180008,55.1751892128,1.2064692687,37.1018798503,116.476155989,93.7056083131,83.7798402537,9.90576805939,0.02
 12/21  18:00:00,272.940745086,32.0532933329,47.2350178121,1.29245712304,37.1018798503,116.476155989,98.3566745451,88.4309064858,9.90576805939,0.02
 12/21  19:00:00,171.993172518,29.3151490755,30.3395977792,0.0,24.7345865669,47.5788473902,76.3765660071,71.4036819774,4.9528840297,0.02
 12/21  20:00:00,167.2319842,29.9277184466,26.4281003158,0.0,24.7345865669,47.5788473902,83.6327746958,78.6598906661,4.9528840297,0.02
 12/21  21:00:00,145.722104585,28.2125242074,24.8261348144,0.0,12.3672932834,38.6892022431,106.111070804,94.5320344228,2.97173041782,8.60730596367
 12/21  22:00:00,97.8906650233,15.7654276394,13.8098706257,0.0,12.3672932834,27.0668015668,58.3083007055,55.3165702877,2.97173041782,0.02
 12/21  23:00:00,100.520597154,23.1020572587,19.5947836742,0.0,4.12243109448,15.9888894789,95.6347688939,92.643038476,2.97173041782,0.02
 12/21  24:00:00,88.5967038293,19.8538011984,14.9477235369,0.0845287853945,4.12243109448,15.9888894789,78.3970303201,75.4052999022,2.97173041782,0.02
 12/22  01:00:00,99.6742550994,23.8371405041,17.7703689491,0.149125091898,4.12243109448,15.9888894789,99.6357119126,96.6439814947,2.97173041782,0.02
 12/22  02:00:00,87.310711692,18.9717013039,13.9491296117,0.18739177095,4.12243109448,15.9888894789,81.2843984989,78.2926680811,2.97173041782,0.02
 12/22  03:00:00,100.645752828,24.327196001,16.5674873878,0.873138715133,4.12243109448,15.9888894789,102.246573608,99.25484319,2.97173041782,0.02
 12/22  04:00:00,88.7396443302,19.7067845493,12.9755834153,1.52120081827,4.12243109448,15.9888894789,83.3954432624,80.4037128446,2.97173041782,0.02
 12/22  05:00:00,128.142834775,29.1926352012,18.2782072804,1.41635319843,12.3672932834,24.9413748627,117.006334205,112.033450175,4.9528840297,0.02
 12/22  06:00:00,159.341629578,30.2469003506,21.3653012898,27.6816107077,12.3672932834,24.9413748627,183.354935442,178.382051412,4.9528840297,0.02
 12/22  07:00:00,211.027913881,30.8061612595,21.0847313021,21.8212568117,24.7345865669,70.7195625826,149.914624241,139.988856182,9.90576805939,0.02
 12/22  08:00:00,227.844469923,30.9351188871,20.6961144276,16.171839958,37.1018798503,92.3937384068,131.011028245,121.085260186,9.90576805939,0.02
 12/22  09:00:00,226.271131461,31.0443797708,21.8194257084,11.4951126177,37.1018798503,104.434947198,122.738616834,112.812848774,9.90576805939,0.02
 12/22  10:00:00,237.673113235,31.1869673203,25.9012656197,7.60844455637,37.1018798503,116.476155989,123.42271043,104.893852372,9.90576805939,8.62308999915
 12/22  11:00:00,242.818734577,31.4939174062,31.2360046651,5.47070877889,37.1018798503,116.476155989,107.855213135,97.9294450761,9.90576805939,0.02
 12/22  12:00:00,250.416292311,31.9170280344,38.3797410591,4.37537072656,37.1018798503,116.476155989,110.743240705,92.7019742027,9.90576805939,8.1354984428
 12/22  13:00:00,245.531149839,32.3603000551,45.3200845002,3.31768228081,37.1018798503,104.434947198,99.1296771542,88.7117981302,9.90576805939,0.512110964626
 12/22  14:00:00,269.187215981,32.7488168546,55.865593217,2.1791833964,37.1018798503,116.476155989,95.2656280145,85.3398599552,9.90576805939,0.02
 12/22  15:00:00,274.884721196,33.0386517724,60.8699130099,1.35801526465,37.1018798503,116.476155989,101.082264211,82.5495732917,9.90576805939,8.62692286009
 12/22  16:00:00,275.707178227,33.2019676326,62.6199298409,1.00820669056,37.1018798503,116.476155989,91.0074270737,81.0816590143,9.90576805939,0.02
 12/22  17:00:00,273.432815827,33.0351094598,60.4160341968,0.868352207869,37.1018798503,116.476155989,91.45565389,81.5298858306,9.90576805939,0.02
 12/22  18:00:00,271.14753889,32.2887222367,49.7473060153,1.0184363906,37.1018798503,116.476155989,105.682961831,87.1624246624,9.90576805939,8.61476910957
 12/22  19:00:00,171.597830601,29.4376629497,31.8711275733,0.0,24.7345865669,47.5788473902,75.3459107915,70.3730267618,4.9528840297,0.02
 12/22  20:00:00,167.13639071,30.0502323209,26.1303115624,0.0,24.7345865669,47.5788473902,82.8314748784,77.8585908487,4.9528840297,0.02
 12/22  21:00:00,142.413518587,28.2125242074,22.7991188029,0.0,12.3672932834,38.6892022431,97.3672223854,94.3754919676,2.97173041782,0.02
 12/22  22:00:00,100.964358111,17.6135922201,13.9122050982,0.0,12.3672932834,27.0668015668,66.0992702204,63.1075398026,2.97173041782,0.02
 12/22  23:00:00,96.740103755,23.1020572587,17.8256566507,0.0,4.12243109448,15.9888894789,94.6728567441,91.6811263263,2.97173041782,0.02
 12/22  24:00:00,86.407364138,19.755790099,14.0571049714,0.0929068366769,4.12243109448,15.9888894789,78.7082585318,75.716528114,2.97173041782,0.02
 12/23  01:00:00,97.8233697754,23.8371405041,16.8991125832,0.173292628278,4.12243109448,15.9888894789,100.067276623,97.0755462053,2.97173041782,0.02
 12/23  02:00:00,85.9147331139,18.9717013039,13.3806811612,0.2045633638,4.12243109448,15.9888894789,81.558537152,78.5668067342,2.97173041782,0.02
 12/23  03:00:00,99.2492943474,24.327196001,16.0110948427,0.981069657447,4.12243109448,15.9888894789,102.526461607,99.5347311896,2.97173041782,0.02
 12/23  04:00:00,88.057515348,19.7067845493,12.6647290647,1.628695477,4.12243109448,15.9888894789,83.5875693838,80.595838966,2.97173041782,0.02
 12/23  05:00:00,110.150426633,28.4575519559,18.0177836949,1.26252689226,4.12243109448,16.0517297156,123.820175554,120.828445137,2.97173041782,0.02
 12/23  06:00:00,115.889783729,29.6826906982,17.9081369965,4.76591722253,4.12243109448,16.0517297156,124.660967594,121.669237176,2.97173041782,0.02
 12/23  07:00:00,143.453330677,30.662801692,17.4073700517,9.20819536362,4.12243109448,39.6058045677,105.549411655,102.557681238,2.97173041782,0.02
 12/23  08:00:00,205.616324105,30.6963461532,20.9447435176,41.0556013184,12.3672932834,65.3531420225,162.290960673,157.318076644,4.9528840297,0.02
 12/23  09:00:00,191.60194275,30.6876409489,22.1912130269,31.1088657339,12.3672932834,68.2430321324,156.512389281,151.539505251,4.9528840297,0.02
 12/23  10:00:00,210.391247922,30.7236776228,24.9767280939,20.4279127377,16.4897243779,93.1370602926,150.587074524,134.051852176,7.92461444751,8.61060790118
 12/23  11:00:00,209.711067115,30.7569836842,29.7815271723,15.1196353859,16.4897243779,93.1370602926,133.638592283,125.693977835,7.92461444751,0.02
 12/23  12:00:00,215.733979366,30.846218677,37.3171173676,12.4428563144,16.4897243779,93.1370602926,128.190275867,120.245661419,7.92461444751,0.02
 12/23  13:00:00,217.98350524,31.0432093397,48.4797912818,10.7501333911,16.4897243779,83.9857416113,123.769131634,115.824517187,7.92461444751,0.02
 12/23  14:00:00,225.141642812,31.2481987574,57.3156115814,8.904609783,16.4897243779,83.9857416113,120.270347391,112.325732943,7.92461444751,0.02
 12/23  15:00:00,226.471520646,31.3603619977,60.6615957287,7.06105957939,16.4897243779,83.9857416113,117.842852941,109.898238493,7.92461444751,0.02
 12/23  16:00:00,193.561747615,30.662801692,52.3418313675,0.0,12.3672932834,70.6512738906,62.4058398967,57.432955867,4.9528840297,0.02
 12/23  17:00:00,191.989223157,30.662801692,50.5368818244,0.0,12.3672932834,70.6512738906,70.9498437266,57.3880178071,4.9528840297,8.6089418898
 12/23  18:00:00,180.602697334,30.662801692,43.0369617499,0.0,12.3672932834,58.1284167478,70.2780231423,65.3051391126,4.9528840297,0.02
 12/23  19:00:00,131.546442639,27.7224687105,28.6583863749,0.0,12.3672932834,24.9413748627,95.3575303845,90.3846463548,4.9528840297,0.02
 12/23  20:00:00,131.07516681,28.4575519559,27.0684299182,0.0,12.3672932834,24.9413748627,103.363246799,98.3903627698,4.9528840297,0.02
 12/23  21:00:00,113.412779873,28.2125242074,24.6966290572,0.0,4.12243109448,16.0517297156,113.051074523,110.059344105,2.97173041782,0.02
 12/23  22:00:00,91.8507383808,20.3298103877,17.4582432815,0.0,4.12243109448,15.9888894789,92.7123861938,89.720655776,2.97173041782,0.02
 12/23  23:00:00,85.0850823037,18.481645807,14.8510923564,0.0,4.12243109448,15.9888894789,84.4617365366,81.4700061188,2.97173041782,0.02
 12/23  24:00:00,97.4918236672,23.1020572587,17.9739975017,0.0,4.12243109448,15.9888894789,107.455562155,104.463831737,2.97173041782,0.02
 12/24  01:00:00,83.3419874002,19.7067845493,13.625933533,0.693684062716,2.06121554724,15.9888894789,86.9135794312,83.9218490134,2.97173041782,0.02
 12/24  02:00:00,94.8305263384,23.1020572587,16.69976123,0.0,2.06121554724,15.9888894789,109.816412149,106.824681731,2.97173041782,0.02
 12/24  03:00:00,84.8343164392,19.9518122978,12.6810139041,2.24581376963,2.06121554724,15.9888894789,88.6309780253,85.6392476075,2.97173041782,0.02
 12/24  04:00:00,95.8281895728,23.8861460538,15.277299071,1.64556096048,2.06121554724,15.9888894789,110.163888128,107.17215771,2.97173041782,0.02
 12/24  05:00:00,87.4524798144,20.4418677947,11.7037812205,5.63199329618,2.06121554724,15.9888894789,88.930380608,85.9386501902,2.97173041782,0.02
 12/24  06:00:00,104.165119598,25.5523347433,14.5538605245,8.91046448216,2.06121554724,15.9888894789,111.535489985,108.543759567,2.97173041782,0.02
 12/24  07:00:00,91.7454637106,20.4418677947,11.9241526438,8.39612603734,2.06121554724,15.9888894789,90.332720533,87.3409901152,2.97173041782,0.02
 12/24  08:00:00,100.721768014,25.5523347433,14.9260961376,11.3482235244,2.06121554724,15.9888894789,112.950992874,109.959262456,2.97173041782,0.02
 12/24  09:00:00,100.036608367,18.9717013039,13.3890711273,1.76783084999,4.12243109448,41.7362269337,86.6011398703,81.6282558406,4.9528840297,0.02
 12/24  10:00:00,112.468409341,23.1020572587,20.13883627,0.0,4.12243109448,41.7362269337,101.196213011,96.2233289818,4.9528840297,0.02
 12/24  11:00:00,104.299449519,19.9518122978,19.3516418064,1.86278316459,4.12243109448,41.7362269337,78.0887264167,73.115842387,4.9528840297,0.02
 12/24  12:00:00,130.436782898,25.454323644,29.9767618398,2.2485276694,4.12243109448,41.7362269337,93.5535949724,88.5807109427,4.9528840297,0.02
 12/24  13:00:00,116.684102097,20.4418677947,27.8153000304,1.6313619465,4.12243109448,41.7362269337,75.4529725112,70.4800884815,4.9528840297,0.02
 12/24  14:00:00,136.469116737,24.6212292992,36.5792120505,0.72834743531,4.12243109448,41.7362269337,94.3130125479,89.3401285182,4.9528840297,0.02
 12/24  15:00:00,125.678245503,20.9319232916,34.9860217149,0.659795754578,4.12243109448,41.7362269337,74.1500428991,69.1771588694,4.9528840297,0.02
 12/24  16:00:00,142.049964577,25.0622792464,39.8155989648,0.447037232731,4.12243109448,41.7362269337,89.6037997926,84.6309157629,4.9528840297,0.02
 12/24  17:00:00,108.607993025,20.9319232916,34.0774796162,0.476087944858,4.12243109448,24.8785346261,73.3627817884,67.7080579155,4.9528840297,0.701839843179
