PVWatts: Hourly PV Performance Data,,,,,,,,,,
10,4,19,0,0,18.9,2.6,0,18.9,0,0
10,4,20,0,0,18.9,1.5,0,18.9,0,0
10,4,21,0,0,18.3,3.1,0,18.3,0,0
10,4,22,0,0,17.8,1.5,0,17.8,0,0
10,4,23,0,0,17.2,1.5,0,17.2,0,0
10,5,0,0,0,16.7,1.5,0,16.7,0,0
10,5,1,0,0,16.1,1.5,0,16.1,0,0
10,5,2,0,0,16.1,2.1,0,16.1,0,0
10,5,3,0,0,16.1,1.5,0,16.1,0,0
10,5,4,0,0,13.9,1.5,0,13.9,0,0
10,5,5,5,2,15.6,3.1,2.203,14.025,266.157,0
10,5,6,337,35,16.1,2.6,115.749,17.275,12653.413,11572.803
10,5,7,655,61,18.3,2.1,378.195,26.936,45598.238,43707.094
10,5,8,782,84,20.6,2.6,636.124,35.665,76881.125,73992.063
10,5,9,849,100,23.3,2.1,848.065,45.244,98727.031,95009.234
10,5,10,881,110,25,3.1,979.158,47.88,112690.844,108386.508
10,5,11,898,114,26.1,3.1,1043.006,50.611,118350.156,113795.484
10,5,12,898,112,26.7,0,1022.104,65.178,106940.469,102883.039
10,5,13,868,105,25.6,4.1,908.077,45.388,105782.391,101773.773
10,5,14,821,91,25,6.2,732.681,37.729,88202.172,84897.172
10,5,15,714,71,22.8,5.2,482.991,31.969,58288.102,56018.957
10,5,16,496,46,21.7,3.1,213.54,26.442,24023.074,22690.605
10,5,17,68,16,21.1,3.1,25.126,20.686,2769.497,1883.966
10,5,18,0,0,20,3.1,0,20,0,0
10,5,19,0,0,18.9,3.1,0,18.9,0,0
10,5,20,0,0,18.9,3.1,0,18.9,0,0
10,5,21,0,0,18.9,3.1,0,18.9,0,0
10,5,22,0,0,19.4,2.6,0,19.4,0,0
10,5,23,0,0,19.4,2.1,0,19.4,0,0
10,6,0,0,0,18.9,3.1,0,18.9,0,0
10,6,1,0,0,18.3,1.5,0,18.3,0,0
10,6,2,0,0,17.8,1.5,0,17.8,0,0
10,6,3,0,0,17.2,0,0,17.2,0,0
10,6,4,0,0,17.2,1.5,0,17.2,0,0
10,6,5,0,0,17.2,0,0,17.2,0,0
10,6,6,5,36,18.3,2.1,33.592,17.342,4447.536,3530.45
10,6,7,7,86,19.4,2.1,80.91,19.869,10658.871,9619.415
10,6,8,6,209,20,2.6,200.667,23.611,26046.4,24666.035
10,6,9,9,307,20.6,3.6,301.266,26.397,38605.063,36906.586
10,6,10,328,316,21.7,4.1,666.654,35.204,81859.188,78790.82
10,6,11,532,240,22.2,5.2,823.973,37.702,99945.461,96178.25
10,6,12,496,254,21.7,6.2,791.413,35.294,97144.484,93490.359
10,6,13,632,217,21.7,7.7,829.572,34.096,102334.18,98469.102
10,6,14,680,138,21.1,7.7,681.104,31.277,84701.406,81528.141
10,6,15,560,105,20.6,7.7,435.878,26.911,54123.941,51982.871
10,6,16,307,63,19.4,7.2,169.504,21.52,20103.084,18860.768
10,6,17,3,12,18.9,6.2,10.991,18.175,1439.302,578.33
10,6,18,0,0,18.9,4.6,0,18.9,0,0
10,6,19,0,0,18.3,4.1,0,18.3,0,0
10,6,20,0,0,18.3,4.1,0,18.3,0,0
10,6,21,0,0,18.3,3.1,0,18.3,0,0
10,6,22,0,0,18.3,3.1,0,18.3,0,0
10,6,23,0,0,18.3,2.6,0,18.3,0,0
10,7,0,0,0,18.3,2.6,0,18.3,0,0
10,7,1,0,0,18.3,2.1,0,18.3,0,0
10,7,2,0,0,17.8,1.5,0,17.8,0,0
10,7,3,0,0,17.8,2.1,0,17.8,0,0
10,7,4,0,0,17.2,1.5,0,17.2,0,0
10,7,5,0,0,16.7,3.1,0,16.7,0,0
10,7,6,97,40,17.8,2.6,65.277,17.714,7900.581,6916.548
10,7,7,397,98,20,2.6,297.426,25.978,36531.828,34888.34
10,7,8,547,142,21.1,3.1,537.904,32.924,66055.188,63536.633
10,7,9,672,174,21.1,3.6,784.578,38.251,94691.313,91134.781
10,7,10,715,192,21.7,4.6,926.84,40.584,110773.227,106552.063
10,7,11,730,199,21.7,5.2,985.944,40.634,117839.352,113307.57
10,7,12,723,196,22.2,5.7,958.928,39.737,115121.242,110710.289
10,7,13,693,182,21.7,6.2,848.045,36.431,103404.148,99494.828
10,7,14,622,156,21.7,7.7,656.023,31.522,81507.477,78451.961
10,7,15,459,117,20,7.2,388.068,25.814,48542.949,46567.348
10,7,16,98,77,19.4,6.7,109.986,20.597,13799.776,12695.104
10,7,17,0,11,17.8,5.2,9.726,16.879,1302.503,444.035
10,7,18,0,0,18.3,2.1,0,18.3,0,0
10,7,19,0,0,18.3,2.6,0,18.3,0,0
10,7,20,0,0,18.3,2.6,0,18.3,0,0
10,7,21,0,0,18.3,2.1,0,18.3,0,0
10,7,22,0,0,17.8,2.1,0,17.8,0,0
10,7,23,0,0,17.8,0,0,17.8,0,0
10,8,0,0,0,17.2,2.1,0,17.2,0,0
10,8,1,0,0,16.1,2.6,0,16.1,0,0
10,8,2,0,0,16.1,2.6,0,16.1,0,0
10,8,3,0,0,15.6,0,0,15.6,0,0
10,8,4,0,0,13.9,2.1,0,13.9,0,0
10,8,5,0,1,15.6,3.1,0.914,13.948,124.035,0
10,8,6,1,28,15.6,2.6,25.035,14.436,3381.455,2484.49
10,8,7,6,112,16.1,0,106.405,17.758,14167.443,13054.99
10,8,8,688,116,18.3,2.1,612.157,32.954,75075.633,72250.211
10,8,9,779,111,22.2,1.5,802.418,44.915,93581.914,90069.055
10,8,10,810,121,25,2.6,933.469,47.964,107385.43,103309.164
10,8,11,866,109,21.7,5.7,1004.433,39.976,120449.383,115800.008
10,8,12,834,105,21.1,5.7,949.58,38.488,114715.078,110322.039
10,8,13,789,109,20,6.2,847.974,34.702,104264.359,100319.266
10,8,14,438,146,19.4,6.7,501.119,27.577,63480.441,61046.082
10,8,15,259,156,18.3,5.7,311.333,23.466,39689.77,37962.137
10,8,16,1,50,17.2,4.6,45.219,17.312,6037.005,5089.439
10,8,17,1,9,16.7,3.1,8.079,15.34,1081.337,226.906
10,8,18,0,0,16.7,3.6,0,16.7,0,0
10,8,19,0,0,16.1,2.6,0,16.1,0,0
10,8,20,0,0,16.7,2.1,0,16.7,0,0
10,8,21,0,0,16.7,2.1,0,16.7,0,0
10,8,22,0,0,16.7,2.1,0,16.7,0,0
10,8,23,0,0,17.2,3.6,0,17.2,0,0
10,9,0,0,0,16.7,2.6,0,16.7,0,0
10,9,1,0,0,17.2,2.6,0,17.2,0,0
10,9,2,0,0,17.2,2.1,0,17.2,0,0
10,9,3,0,0,17.2,1.5,0,17.2,0,0
10,9,4,0,0,17.2,1.5,0,17.2,0,0
10,9,5,0,0,17.2,2.1,0,17.2,0,0
10,9,6,0,51,17.2,2.1,49.271,16.641,6605.709,5647.099
10,9,7,1,101,18.3,2.6,93.202,19.08,12353.316,11278.956
10,9,8,389,202,19.4,2.6,485.366,30.077,60580.344,58239.016
10,9,9,546,212,22.2,2.6,713.384,39.345,85647.75,82439.148
10,9,10,611,237,21.1,3.6,869.563,40.442,104004.25,100069.992
10,9,11,623,248,20.6,5.2,928.976,38.375,112302.422,108014.992
10,9,12,536,258,20.6,6.2,835.05,35.061,102617.359,98740.602
10,9,13,558,226,20,6.2,767.398,33.179,95090.188,91517.875
10,9,14,395,208,20,7.2,523.352,28.066,66193.258,63670.145
10,9,15,137,176,18.9,6.7,258.82,22.704,33341.051,31780.275
10,9,16,57,77,17.8,6.7,93.911,18.561,12078.125,11009.478
10,9,17,0,8,17.8,5.7,7.064,16.852,946.09,94.123
10,9,18,0,0,18.3,5.2,0,18.3,0,0
10,9,19,0,0,18.3,4.1,0,18.3,0,0
10,9,20,0,0,18.3,3.6,0,18.3,0,0
10,9,21,0,0,17.8,3.1,0,17.8,0,0
10,9,22,0,0,17.8,2.1,0,17.8,0,0
10,9,23,0,0,17.8,2.1,0,17.8,0,0
10,10,0,0,0,17.2,2.6,0,17.2,0,0
10,10,1,0,0,17.2,1.5,0,17.2,0,0
10,10,2,0,0,17.2,3.1,0,17.2,0,0
10,10,3,0,0,17.2,2.6,0,17.2,0,0
10,10,4,0,0,17.2,2.1,0,17.2,0,0
10,10,5,0,1,17.2,1.5,0.914,15.129,123.38,0
10,10,6,13,23,17.2,2.1,23.667,15.944,3074.065,2182.854
10,10,7,6,109,17.8,0,103.751,19.378,13711.921,12609.103
10,10,8,6,178,18.3,2.1,170.07,21.384,22303.277,21010.791
10,10,9,1,248,19.4,2.1,234.656,24.436,30350.518,28865.166
10,10,10,172,297,22.8,2.1,480.902,34.446,59273.973,56973.93
10,10,11,747,178,21.7,3.6,979.54,42.896,115729.695,111291.844
10,10,12,544,217,21.7,5.7,797.5,36.336,97385.516,93721.727
10,10,13,708,161,20,6.2,837.258,34.331,103143.094,99244.586
10,10,14,573,178,19.4,6.7,636.019,29.786,79697.602,76707.781
10,10,15,636,102,18.9,6.2,471.712,26.732,58489.871,56214.418
10,10,16,159,84,17.8,6.7,142.167,19.603,17682.564,16494.172
10,10,17,21,12,17.8,5.2,13.736,17.007,1666.664,801.523
10,10,18,0,0,17.2,3.6,0,17.2,0,0
10,10,19,0,0,17.2,3.6,0,17.2,0,0
10,10,20,0,0,17.2,2.6,0,17.2,0,0
10,10,21,0,0,17.2,2.6,0,17.2,0,0
10,10,22,0,0,17.8,2.6,0,17.8,0,0
10,10,23,0,0,17.2,2.6,0,17.2,0,0
10,11,0,0,0,17.2,2.6,0,17.2,0,0
10,11,1,0,0,17.2,2.1,0,17.2,0,0
10,11,2,0,0,17.2,3.1,0,17.2,0,0
10,11,3,0,0,17.2,2.1,0,17.2,0,0
10,11,4,0,0,17.2,2.1,0,17.2,0,0
10,11,5,0,0,17.2,2.1,0,17.2,0,0
10,11,6,2,27,17.2,1.5,24.372,15.805,3263.088,2368.341
10,11,7,10,105,17.8,2.6,101.729,18.714,13467.936,12370.259
10,11,8,517,152,19.4,2.1,530.822,31.943,65535.992,63034.535
10,11,9,556,192,20,3.1,700.878,36.107,85513.031,82309.469
10,11,10,782,145,20.6,5.2,933.142,38.198,112871.594,108559.375
10,11,11,816,144,20.6,4.1,1003.529,42.31,118919.664,114339.398
10,11,12,727,166,20.6,6.2,928.258,36.749,113117.992,108795.008
10,11,13,717,147,20,5.2,829.13,35.984,101306.266,97483.461
10,11,14,505,173,20,5.2,579.749,31.121,72190.867,69465.594
10,11,15,403,132,18.9,5.2,372.458,25.682,46697.387,44774.945
10,11,16,30,78,17.8,5.7,87.924,18.718,11463.919,10407.96
10,11,17,1,2,17.8,4.6,1.962,16.62,254.788,0
10,11,18,0,0,17.8,4.6,0,17.8,0,0
10,11,19,0,0,17.8,3.1,0,17.8,0,0
10,11,20,0,0,16.7,4.1,0,16.7,0,0
10,11,21,0,0,16.7,4.1,0,16.7,0,0
10,11,22,0,0,16.7,3.6,0,16.7,0,0
10,11,23,0,0,16.7,4.1,0,16.7,0,0
10,12,0,0,0,16.1,2.6,0,16.1,0,0
10,12,1,0,0,16.1,3.1,0,16.1,0,0
10,12,2,0,0,16.7,2.1,0,16.7,0,0
10,12,3,0,0,16.7,2.1,0,16.7,0,0
10,12,4,0,0,16.7,3.1,0,16.7,0,0
10,12,5,0,1,16.7,0,0,16.7,0,0
10,12,6,1,40,17.2,0,37.959,15.086,5116.569,4186.724
10,12,7,6,110,17.8,2.1,105.19,18.905,13932.656,12825.176
10,12,8,0,203,17.8,2.6,192.282,21.24,25242.646,23881.42
10,12,9,409,267,20,3.1,644.274,34.022,79452.852,76471.859
10,12,10,531,259,19.4,4.1,817.424,36.752,99597.969,95844.875
10,12,11,626,233,19.4,4.6,916.433,38.133,110920.008,106692.5
10,12,12,615,232,19.4,5.7,888.502,35.564,108912.148,104770.898
10,12,13,574,215,19.4,6.2,768.772,32.663,95492.273,91904.023
10,12,14,390,217,18.3,7.2,529.409,26.442,67475.703,64910.051
10,12,15,109,188,18.3,7.2,251.239,21.796,32566.393,31025.348
10,12,16,62,62,17.8,6.7,83.8,18.385,10703.59,9663.221
10,12,17,10,15,17.2,6.2,15.063,16.413,1939,1068.85
10,12,18,0,0,17.2,4.1,0,17.2,0,0
10,12,19,0,0,17.2,3.6,0,17.2,0,0
10,12,20,0,0,17.2,3.6,0,17.2,0,0
10,12,21,0,0,16.7,2.6,0,16.7,0,0
10,12,22,0,0,16.7,2.6,0,16.7,0,0
10,12,23,0,0,16.1,2.1,0,16.1,0,0
10,13,0,0,0,16.1,2.6,0,16.1,0,0
10,13,1,0,0,16.1,3.1,0,16.1,0,0
10,13,2,0,0,16.1,2.1,0,16.1,0,0
10,13,3,0,0,16.1,2.1,0,16.1,0,0
10,13,4,0,0,15.6,1.5,0,15.6,0,0
10,13,5,0,0,16.1,0,0,16.1,0,0
10,13,6,0,19,16.7,1.5,16.808,15.127,2268.826,1392.586
10,13,7,49,73,17.2,2.1,91.443,17.848,11983.3,10916.617
10,13,8,9,178,17.8,2.1,172.799,20.909,22706.828,21405.02
10,13,9,196,344,20,1.5,537.313,34.121,66277.461,63751.563
10,13,10,228,308,19.4,3.6,548.179,31.423,68568.867,65966.656
10,13,11,111,319,18.9,4.6,453.897,27.83,57773.445,55520.344
10,13,12,129,283,20.6,4.6,428.42,28.862,54260.02,52114.824
10,13,13,477,272,20.6,2.6,743.009,38.335,89752.531,86388.313
10,13,14,246,228,19.4,5.7,435.192,27.161,55344.063,53165.875
10,13,15,175,143,18.9,4.6,243.868,23.343,31172.529,29666.648
10,13,16,27,82,17.2,5.2,93.354,18.09,12240.255,11168.244
10,13,17,0,7,16.7,4.6,6.398,15.602,861.826,11.391
10,13,18,0,0,16.7,2.6,0,16.7,0,0
10,13,19,0,0,16.7,3.1,0,16.7,0,0
10,13,20,0,0,17.2,0,0,17.2,0,0
10,13,21,0,0,17.2,2.6,0,17.2,0,0
10,13,22,0,0,17.2,1.5,0,17.2,0,0
10,13,23,0,0,17.2,0,0,17.2,0,0
10,14,0,0,0,17.2,3.1,0,17.2,0,0
10,14,1,0,0,17.2,2.6,0,17.2,0,0
10,14,2,0,0,17.2,2.6,0,17.2,0,0
10,14,3,0,0,17.2,2.6,0,17.2,0,0
10,14,4,0,0,17.2,2.1,0,17.2,0,0
10,14,5,0,0,17.8,3.1,0,17.8,0,0
10,14,6,1,41,17.8,2.6,39.501,17.074,5277.177,4344.253
10,14,7,9,127,18.3,4.1,125.026,19.655,16495.52,15333.086
10,14,8,14,228,18.9,4.1,229.127,22.712,29855.32,28382.262
10,14,9,8,220,19.4,4.1,212.984,23.083,27719.744,26299.063
10,14,10,8,275,20.6,2.6,268.127,26.269,34381.734,32794.234
10,14,11,3,326,19.4,3.1,315.636,25.992,40527.051,38776.73
10,14,12,2,379,19.4,4.6,372.088,26.252,47716.734,45765.027
10,14,13,3,291,18.9,5.2,281.586,23.623,36559.008,34914.801
10,14,14,601,159,20,5.2,634.246,31.311,78844.945,75885.82
10,14,15,398,117,18.9,5.7,353.134,25.018,44343.734,42487.969
10,14,16,39,72,18.3,5.2,85.354,19.225,11030.623,9983.564
10,14,17,0,7,17.2,5.7,6.398,16.219,859.434,9.043
10,14,18,0,0,17.2,5.7,0,17.2,0,0
10,14,19,0,0,17.2,4.6,0,17.2,0,0
10,14,20,0,0,17.2,3.1,0,17.2,0,0
10,14,21,0,0,16.7,0,0,16.7,0,0
10,14,22,0,0,16.7,2.1,0,16.7,0,0
10,14,23,0,0,16.7,0,0,16.7,0,0
10,15,0,0,0,17.2,2.1,0,17.2,0,0
10,15,1,0,0,17.2,2.1,0,17.2,0,0
10,15,2,0,0,17.2,3.1,0,17.2,0,0
10,15,3,0,0,17.2,2.6,0,17.2,0,0
10,15,4,0,0,16.7,1.5,0,16.7,0,0
10,15,5,0,0,16.7,2.6,0,16.7,0,0
10,15,6,0,10,16.7,1.5,8.823,14.849,1192.516,336.057
10,15,7,7,90,17.2,2.6,85.811,17.651,11422.188,10367.089
10,15,8,5,247,18.3,2.1,244.285,23.306,31756.51,30235.949
10,15,9,1,237,18.9,2.1,224.732,23.909,29138.738,27683.369
10,15,10,81,304,20,3.6,387.035,27.766,49274.324,47277.445
10,15,11,768,158,20,5.2,976.372,37.931,118292.195,113740.125
10,15,12,803,128,20,5.2,951.372,38.356,115003.156,110597.414
10,15,13,886,85,20,6.2,892.839,35.473,109333.773,105174.492
10,15,14,766,88,19.4,6.2,679.919,31.143,84474.133,81309.32
10,15,15,624,77,18.9,4.6,435.201,27.686,53552.695,51428.887
10,15,16,417,43,17.8,5.2,182.411,20.709,21035.215,19771.779
10,15,17,40,8,16.7,3.1,12.936,15.817,1406.727,546.352
10,15,18,0,0,16.7,3.1,0,16.7,0,0
10,15,19,0,0,16.7,3.1,0,16.7,0,0
10,15,20,0,0,16.7,0,0,16.7,0,0
10,15,21,0,0,16.7,2.6,0,16.7,0,0
10,15,22,0,0,15.6,1.5,0,15.6,0,0
10,15,23,0,0,15.6,2.6,0,15.6,0,0
10,16,0,0,0,15.6,0,0,15.6,0,0
10,16,1,0,0,15,2.1,0,15,0,0
10,16,2,0,0,14.4,0,0,14.4,0,0
10,16,3,0,0,13.9,2.1,0,13.9,0,0
10,16,4,0,0,13.3,2.1,0,13.3,0,0
10,16,5,0,0,14.4,2.1,0,14.4,0,0
10,16,6,294,28,15,2.1,108.063,16.045,12102.227,11033.08
10,16,7,635,46,17.8,0,358.895,30.684,42519.754,40714.793
10,16,8,808,64,18.9,2.1,630.867,34.783,76557.766,73680.156
10,16,9,874,77,20,3.1,837.204,39.411,100402.063,96616.242
10,16,10,913,85,20.6,4.6,979.501,40.625,117030.523,112534.875
10,16,11,843,97,20.6,5.7,963.979,38.209,116627.484,112149.781
10,16,12,813,97,20.6,6.2,914.639,36.467,111608.031,107350.766
10,16,13,885,84,20.6,5.2,889.813,37.708,107755.883,103663.891
10,16,14,823,72,20,6.2,696.709,32.033,86144.477,82917.242
10,16,15,738,52,19.4,6.2,465.375,27.205,57169.941,54935.578
10,16,16,485,32,17.8,6.2,189.268,20.523,21462.641,20189.455
10,16,17,41,7,17.2,4.1,12.236,16.375,1300.066,441.642
10,16,18,0,0,17.2,3.6,0,17.2,0,0
10,16,19,0,0,17.2,3.1,0,17.2,0,0
10,16,20,0,0,17.2,1.5,0,17.2,0,0
10,16,21,0,0,16.7,0,0,16.7,0,0
10,16,22,0,0,16.7,2.1,0,16.7,0,0
10,16,23,0,0,16.7,1.5,0,16.7,0,0
10,17,0,0,0,16.1,0,0,16.1,0,0
10,17,1,0,0,15.6,0,0,15.6,0,0
10,17,2,0,0,15.6,1.5,0,15.6,0,0
10,17,3,0,0,15,1.5,0,15,0,0
10,17,4,0,0,14.4,0,0,14.4,0,0
10,17,5,0,0,15,0,0,15,0,0
10,17,6,173,29,15.6,0,79.986,15.544,9351.165,8338.2
10,17,7,513,65,17.8,0,325.43,29.205,39086.227,37374.852
10,17,8,583,132,20,2.6,561.726,33.149,68900.055,66286.711
10,17,9,754,107,21.1,4.1,777.911,37.438,94237.086,90698.469
10,17,10,767,148,20,4.6,927.445,38.884,111793.586,107528.266
10,17,11,581,177,19.4,5.7,810.437,34.179,100031.992,96261.25
10,17,12,798,112,21.1,6.2,926.677,36.988,112784.133,108475.727
10,17,13,803,114,21.1,5.7,859.239,36.765,104550.789,100593.75
10,17,14,748,97,19.4,5.2,675.161,32.369,83382.742,80258.375
10,17,15,2,134,17.2,5.2,127.627,19.427,16888.754,15717.756
10,17,16,5,34,16.7,5.7,31.628,16.231,4211.685,3299.073
10,17,17,0,3,16.7,5.2,2.742,15.504,369.517,0
10,17,18,0,0,16.7,4.6,0,16.7,0,0
10,17,19,0,0,16.7,2.6,0,16.7,0,0
10,17,20,0,0,16.1,2.1,0,16.1,0,0
10,17,21,0,0,16.1,0,0,16.1,0,0
10,17,22,0,0,16.7,1.5,0,16.7,0,0
10,17,23,0,0,16.7,0,0,16.7,0,0
10,18,0,0,0,15.6,0,0,15.6,0,0
10,18,1,0,0,16.1,2.6,0,16.1,0,0
10,18,2,0,0,15.6,2.1,0,15.6,0,0
10,18,3,0,0,15.6,0,0,15.6,0,0
10,18,4,0,0,15,1.5,0,15,0,0
10,18,5,0,0,14.4,0,0,14.4,0,0
10,18,6,32,34,14.4,3.1,41.442,13.691,5365.08,4430.469
10,18,7,541,71,16.1,0,345.49,27.944,41763.402,39979.285
10,18,8,789,70,23.9,3.1,630.22,37.918,75321.211,72487.172
10,18,9,791,94,21.1,4.6,794.086,37.059,96370.273,92747.094
10,18,10,750,140,20.6,3.1,901.619,41.801,107085.313,103021.758
10,18,11,879,86,19.4,5.2,985.699,38.285,119208.664,114615.383
10,18,12,820,176,18.9,5.2,1026.397,38.675,123871.617,119065.695
10,18,13,827,82,19.4,5.2,834.291,35.628,102076.734,98222.266
10,18,14,766,77,18.3,4.1,664.628,32.847,81856.25,78787.984
10,18,15,5,121,17.2,4.1,115.878,19.647,15308.468,14171.672
10,18,16,379,36,17.8,4.1,162.919,20.136,18769.947,17557.496
10,18,17,21,7,17.8,3.1,9.464,16.805,1092.131,237.503
10,18,18,0,0,17.8,4.1,0,17.8,0,0
10,18,19,0,0,18.3,2.1,0,18.3,0,0
10,18,20,0,0,17.8,2.6,0,17.8,0,0
10,18,21,0,0,18.3,2.6,0,18.3,0,0
10,18,22,0,0,18.3,2.6,0,18.3,0,0
10,18,23,0,0,18.3,2.6,0,18.3,0,0
10,19,0,0,0,20,2.6,0,20,0,0
10,19,1,0,0,17.2,1.5,0,17.2,0,0
10,19,2,0,0,18.9,0,0,18.9,0,0
10,19,3,0,0,19.4,0,0,19.4,0,0
10,19,4,0,0,16.1,2.1,0,16.1,0,0
10,19,5,0,0,18.9,3.1,0,18.9,0,0
10,19,6,34,36,20,3.1,44.76,19.509,5649.63,4709.546
10,19,7,387,114,22.8,3.1,316.372,28.886,38509.832,36813.902
10,19,8,441,209,24.4,4.1,534.174,35.139,65034.199,62549.211
10,19,9,450,228,27.8,3.1,652.356,42.705,77006.227,74112.727
10,19,10,426,277,30.6,2.1,737.192,49.685,84042.773,80893.977
10,19,11,421,297,26.7,4.1,775.203,43.225,91431.859,88002.867
10,19,12,396,333,25,4.1,764.636,41.405,91021.094,87608
10,19,13,425,256,24.4,3.6,664.7,39.383,79862.234,76866.469
10,19,14,141,198,24.4,4.1,313.555,31.162,39142.352,37429.465
10,19,15,213,145,20,6.2,276.371,24.07,35139.844,33532.719
10,19,16,34,55,17.8,5.7,65.981,18.183,8536.805,7540.142
10,19,17,1,1,17.2,3.6,1.062,15.805,134.475,0
10,19,18,0,0,18.3,2.6,0,18.3,0,0
10,19,19,0,0,19.4,4.6,0,19.4,0,0
10,19,20,0,0,19.4,4.1,0,19.4,0,0
10,19,21,0,0,18.9,4.6,0,18.9,0,0
10,19,22,0,0,18.9,5.2,0,18.9,0,0
10,19,23,0,0,18.9,5.2,0,18.9,0,0
10,20,0,0,0,18.9,4.6,0,18.9,0,0
10,20,1,0,0,18.9,3.6,0,18.9,0,0
10,20,2,0,0,18.9,4.1,0,18.9,0,0
10,20,3,0,0,18.9,5.7,0,18.9,0,0
10,20,4,0,0,18.9,4.1,0,18.9,0,0
10,20,5,0,0,18.9,5.7,0,18.9,0,0
10,20,6,0,29,18.9,5.7,26.61,18.195,3542.494,2642.507
10,20,7,4,55,18.9,3.1,50.686,18.571,6719.173,5758.35
10,20,8,4,96,18.9,6.2,88.948,19.377,11771.689,10709.384
10,20,9,2,171,18.3,4.1,159.626,20.516,21024.996,19761.793
10,20,10,4,184,18.3,4.1,173.557,20.968,22812.896,21508.633
10,20,11,4,197,17.8,3.6,186.243,20.911,24486.996,23143.629
10,20,12,2,367,20.6,3.1,362.657,28.097,46101.703,44196.258
10,20,13,315,264,22.8,2.1,576.937,37.262,70068.602,67415.797
10,20,14,67,218,21.7,5.2,270.802,26.577,34608.445,33015.09
10,20,15,34,111,20,5.7,127.015,21.52,16544.428,15380.931
10,20,16,2,41,20,3.1,38.187,19.653,5035.413,4107.12
10,20,17,0,1,18.9,3.6,0.914,17.475,122.08,0
10,20,18,0,0,18.3,3.1,0,18.3,0,0
10,20,19,0,0,18.9,3.1,0,18.9,0,0
10,20,20,0,0,18.3,0,0,18.3,0,0
10,20,21,0,0,18.3,1.5,0,18.3,0,0
10,20,22,0,0,18.3,2.6,0,18.3,0,0
10,20,23,0,0,18.3,2.1,0,18.3,0,0
10,21,0,0,0,18.3,2.1,0,18.3,0,0
10,21,1,0,0,18.3,2.6,0,18.3,0,0
10,21,2,0,0,16.1,3.1,0,16.1,0,0
10,21,3,0,0,16.7,3.1,0,16.7,0,0
10,21,4,0,0,16.7,2.1,0,16.7,0,0
10,21,5,0,0,16.7,3.1,0,16.7,0,0
10,21,6,9,20,16.1,5.2,20.308,15.184,2667.206,1783.578
10,21,7,198,109,16.7,5.7,216.365,19.447,27807.916,26385.092
10,21,8,175,157,18.3,4.1,284.56,23.498,36718.855,35070.445
10,21,9,8,289,19.4,3.6,288.299,25.085,37172.879,35512.492
10,21,10,12,253,20,3.1,251.066,25.127,32367.33,30831.334
10,21,11,3,386,21.1,2.1,384.172,30.316,48319.891,46350.754
10,21,12,10,332,21.1,2.6,332.638,28.834,42136.793,40342.402
10,21,13,9,245,20.6,4.1,241.022,25.114,31073.15,29569.76
10,21,14,7,230,21.1,4.6,227.867,24.898,29402.008,27940.152
10,21,15,91,171,20.6,4.6,227.948,24.367,29204.613,27747.623
10,21,16,21,65,20,2.6,76.764,20.916,9941.118,8916.25
10,21,17,0,4,20,0,3.656,17.45,488.375,0
10,21,18,0,0,18.3,2.6,0,18.3,0,0
10,21,19,0,0,17.8,3.1,0,17.8,0,0
10,21,20,0,0,18.3,2.1,0,18.3,0,0
10,21,21,0,0,18.3,2.6,0,18.3,0,0
10,21,22,0,0,18.3,1.5,0,18.3,0,0
10,21,23,0,0,18.3,2.1,0,18.3,0,0
10,22,0,0,0,18.3,0,0,18.3,0,0
10,22,1,0,0,18.3,2.1,0,18.3,0,0
10,22,2,0,0,18.3,2.6,0,18.3,0,0
10,22,3,0,0,18.3,2.6,0,18.3,0,0
10,22,4,0,0,17.8,2.6,0,17.8,0,0
10,22,5,0,0,17.2,4.1,0,17.2,0,0
10,22,6,0,22,17.2,5.2,19.491,16.29,2617.252,1734.553
10,22,7,8,69,17.2,4.1,66.046,17.199,8798.392,7796.509
10,22,8,0,109,17.2,3.6,98.895,18.058,13173.674,12082.181
10,22,9,11,137,17.8,6.2,134,19.103,17761,16570.881
10,22,10,8,160,17.8,4.6,154.023,19.836,20350.662,19102.758
10,22,11,3,168,18.9,4.1,156.977,21.204,20611.32,19357.514
10,22,12,136,304,21.7,5.2,462.176,29.572,58334.824,56064.219
10,22,13,204,341,22.8,5.2,553.986,32.899,68765.141,66156.336
10,22,14,77,228,21.1,5.7,290.756,26.005,37252.766,35590.266
10,22,15,46,175,20.6,4.1,210.156,24.361,27045.059,25640.707
10,22,16,11,30,19.4,3.6,31.119,19.078,4045.918,3136.443
10,22,17,0,0,18.9,4.1,0,18.9,0,0
10,22,18,0,0,18.9,3.6,0,18.9,0,0
10,22,19,0,0,18.9,4.1,0,18.9,0,0
10,22,20,0,0,19.4,3.6,0,19.4,0,0
10,22,21,0,0,19.4,2.6,0,19.4,0,0
10,22,22,0,0,19.4,1.5,0,19.4,0,0
10,22,23,0,0,18.9,2.6,0,18.9,0,0
10,23,0,0,0,18.9,2.6,0,18.9,0,0
10,23,1,0,0,18.3,2.1,0,18.3,0,0
10,23,2,0,0,18.3,3.1,0,18.3,0,0
10,23,3,0,0,17.8,4.6,0,17.8,0,0
10,23,4,0,0,17.2,3.1,0,17.2,0,0
10,23,5,0,0,17.2,4.1,0,17.2,0,0
