Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 04/28  19:00:00,91.97763205,3.064909672,18.78140109,0,26.80416012,33.44938775,1.103327513,0,1.103327513,
 04/28  20:00:00,80.53737283,2.919799706,18.51044682,0.123634421,16.08249607,28.08855572,1.103361592,0,1.103361592,
 04/28  21:00:00,79.6427115,2.902461137,18.5670337,0.474120385,16.08249607,26.80416012,0.02,0,0.02,
 04/28  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102956787,0,1.102956787,
 04/28  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 04/28  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 04/29  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102954812,0,1.102954812,
 04/29  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/29  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102953048,0,1.102953048,
 04/29  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/29  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103050029,0,1.103050029,
 04/29  06:00:00,48.93519335,3.03824239,13.43346106,3.183556357,5.360832023,21.44332809,0.02,0,0.02,
 04/29  07:00:00,53.8280338,2.902461137,16.42623655,2.549153482,5.360832023,26.58091051,1.10316885,0,1.10316885,
 04/29  08:00:00,81.62366346,2.948761598,19.69596751,0.866789415,26.80416012,31.29954473,0.02,0,0.02,
 04/29  09:00:00,87.21941664,3.046021213,23.39572902,0.417829154,26.80416012,33.54723704,1.103405788,0,1.103405788,
 04/29  10:00:00,88.00783719,3.037442109,25.53106951,0.042785025,26.80416012,32.58394034,1.10344181,0,1.10344181,
 04/29  11:00:00,92.39438562,2.967720734,27.78243203,0,26.80416012,34.83163264,1.103586861,0,1.103586861,
 04/29  12:00:00,96.44353799,3.073548642,33.01015209,0,26.80416012,33.54723704,1.103514934,0,1.103514934,
 04/29  13:00:00,94.82081708,3.177822968,33.85194807,0,26.80416012,30.97844583,1.103432891,0,1.103432891,
 04/29  14:00:00,61.66140483,3.003124062,29.27688934,0,8.041248035,21.33170329,1.103298359,0,1.103298359,
 04/29  15:00:00,56.97034722,2.9543612,25.9189902,0,8.041248035,20.04730769,1.103212677,0,1.103212677,
 04/29  16:00:00,55.61280767,3.035161333,24.15955162,0,8.041248035,20.36840659,0.02,0,0.02,
 04/29  17:00:00,46.94618266,3.032377898,22.93029771,0.285561466,2.680416012,18.00908948,1.103040842,0,1.103040842,
 04/29  18:00:00,26.48647801,0.913423491,6.801702341,0,2.680416012,16.08249607,0.02,0,0.02,
 04/29  19:00:00,28.89826111,0.328818658,2.396090281,0,2.680416012,16.08249607,1.103083949,0,1.103083949,
 04/29  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/29  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103093109,0,1.103093109,
 04/29  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/29  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102955178,0,1.102955178,
 04/29  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102913646,0,1.102913646,
 04/30  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102917597,0,1.102917597,
 04/30  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  06:00:00,21.23868551,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  07:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102922626,0,1.102922626,
 04/30  08:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  09:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102923203,0,1.102923203,
 04/30  10:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  11:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  12:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102988199,0,1.102988199,
 04/30  13:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  14:00:00,21.87410779,0.368562412,2.734193201,0,2.680416012,16.08249607,1.102988161,0,1.102988161,
 04/30  15:00:00,29.43396085,1.282914621,9.379694058,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  16:00:00,34.56924638,2.100573781,13.69732042,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  17:00:00,32.55965131,2.00602442,11.78227471,0,2.680416012,16.08249607,1.102918636,0,1.102918636,
 04/30  18:00:00,26.49617954,1.21119472,6.51363264,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  19:00:00,27.14846919,0.164409329,0.810707681,0,2.680416012,16.08249607,1.102921151,0,1.102921151,
 04/30  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102967757,0,1.102967757,
 04/30  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 04/30  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.10291389,0,1.10291389,
 05/01  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/01  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/01  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10294906,0,1.10294906,
 05/01  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/01  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103048526,0,1.103048526,
 05/01  06:00:00,40.9406566,2.966247392,0,11.161809,5.360832023,21.44332809,0.02,0,0.02,
 05/01  07:00:00,59.98961186,2.902461137,1.697458377,6.616966553,16.08249607,32.68178963,1.103425935,0,1.103425935,
 05/01  08:00:00,128.7356241,3.030461846,6.414634027,0.631287541,48.24748821,70.40331239,1.104043006,0,1.104043006,
 05/01  09:00:00,124.0513794,2.919881949,10.69976349,0.121064701,48.24748821,62.05474096,2.188253964,0,2.188253964,
 05/01  10:00:00,123.5348321,2.902461137,12.24829512,0,48.24748821,60.12814755,2.188117258,0,2.188117258,
 05/01  11:00:00,125.8951974,2.956847037,12.62768105,0,48.24748821,62.05474096,1.104251056,0,1.104251056,
 05/01  12:00:00,125.6220563,3.028102331,12.82763326,0,48.24748821,61.51039245,3.274053784,0,3.274053784,
 05/01  13:00:00,127.3849528,3.066996374,12.40179261,0,48.24748821,63.66023546,2.189458622,0,2.189458622,
 05/01  14:00:00,123.5272162,3.029707966,12.11343241,0,48.24748821,60.12814755,1.103925139,0,1.103925139,
 05/01  15:00:00,122.945401,3.073041898,11.48828328,0,48.24748821,60.12814755,2.187823082,0,2.187823082,
 05/01  16:00:00,124.7970827,3.195439751,10.32767703,0,48.24748821,63.01803766,1.104200209,0,1.104200209,
 05/01  17:00:00,110.3543182,3.176983026,6.830454331,0.017828573,37.52582416,62.79478806,2.187708737,0,2.187708737,
 05/01  18:00:00,71.81938258,2.902461137,4.956452205,1.129690077,26.80416012,36.01817895,1.103523337,0,1.103523337,
 05/01  19:00:00,76.84374016,2.902461137,3.704744588,2.572546481,26.80416012,33.44938775,0.02,0,0.02,
 05/01  20:00:00,70.40591751,2.902461137,2.512764355,6.007200129,16.08249607,28.08855572,1.103309422,0,1.103309422,
 05/01  21:00:00,70.45798889,2.902461137,2.035183602,7.821247871,16.08249607,26.80416012,1.103061855,0,1.103061855,
 05/01  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 05/01  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102954454,0,1.102954454,
 05/01  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/02  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/02  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102954471,0,1.102954471,
 05/02  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/02  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102954017,0,1.102954017,
 05/02  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 05/02  06:00:00,48.76308235,2.930571517,3.44867776,15.57123287,5.360832023,21.44332809,1.103016311,0,1.103016311,
 05/02  07:00:00,70.8221231,2.902461137,3.994434839,15.15250132,16.08249607,32.68178963,0.02,0,0.02,
 05/02  08:00:00,130.7052711,3.044329747,4.86454222,4.137158452,48.24748821,70.40331239,2.187712088,0,2.187712088,
 05/02  09:00:00,121.0560839,2.924254807,5.993877035,1.827282759,48.24748821,62.05474096,1.104082662,0,1.104082662,
 05/02  10:00:00,118.5095086,2.902461137,6.621647687,0.601323949,48.24748821,60.12814755,2.188351307,0,2.188351307,
 05/02  11:00:00,120.8153392,2.963412495,7.482848796,0.05840864,48.24748821,62.05474096,2.188655775,0,2.188655775,
 05/02  12:00:00,122.3773029,3.039088298,9.561945445,0.009948441,48.24748821,61.51039245,2.18939896,0,2.18939896,
 05/02  13:00:00,126.24736,3.06965397,11.26154223,0,48.24748821,63.66023546,2.189559442,0,2.189559442,
 05/02  14:00:00,122.2885926,2.988745341,10.91577138,0,48.24748821,60.12814755,2.188111794,0,2.188111794,
 05/02  15:00:00,121.370826,3.00329859,9.983451547,0,48.24748821,60.12814755,1.103921068,0,1.103921068,
 05/02  16:00:00,124.3320703,3.108536424,9.949567933,0,48.24748821,63.01803766,2.188469753,0,2.188469753,
 05/02  17:00:00,111.1661827,3.19650902,7.640621369,0,37.52582416,62.79478806,1.103712963,0,1.103712963,
 05/02  18:00:00,70.59827956,2.902461137,4.569184054,0.295855208,26.80416012,36.01817895,1.103472609,0,1.103472609,
 05/02  19:00:00,75.89062879,2.902461137,3.146664125,2.17751557,26.80416012,33.44938775,1.103284014,0,1.103284014,
 05/02  20:00:00,71.31876422,2.902461137,3.462076005,5.970735195,16.08249607,28.08855572,1.103388498,0,1.103388498,
 05/02  21:00:00,72.27812059,2.902461137,4.134048114,7.542515058,16.08249607,26.80416012,0.02,0,0.02,
 05/02  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102789015,0,1.102789015,
 05/02  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/02  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/03  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102954222,0,1.102954222,
 05/03  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/03  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102954107,0,1.102954107,
 05/03  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/03  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103046413,0,1.103046413,
 05/03  06:00:00,48.07339568,2.924591545,4.881670611,13.45453331,5.360832023,21.44332809,0.02,0,0.02,
 05/03  07:00:00,67.45911563,2.902461137,6.300330268,9.483598427,16.08249607,32.68178963,1.103410761,0,1.103410761,
 05/03  08:00:00,131.7579384,3.057004264,8.708595999,1.333097475,48.24748821,70.40331239,1.103894414,0,1.103894414,
 05/03  09:00:00,122.2979412,2.935273341,8.810870114,0.241128448,48.24748821,62.05474096,2.188198787,0,2.188198787,
 05/03  10:00:00,121.3899338,2.912767168,10.09309081,0,48.24748821,60.12814755,1.104092935,0,1.104092935,
 05/03  11:00:00,124.3615425,2.987316955,11.06355624,0,48.24748821,62.05474096,2.18868103,0,2.18868103,
 05/03  12:00:00,124.2017046,3.064870172,11.37051363,0,48.24748821,61.51039245,2.189296692,0,2.189296692,
 05/03  13:00:00,128.1768778,3.098245215,13.16246886,0,48.24748821,63.66023546,3.273919959,0,3.273919959,
 05/03  14:00:00,124.8744502,3.030098732,13.46027558,0,48.24748821,60.12814755,1.103936475,0,1.103936475,
 05/03  15:00:00,124.7995149,3.105730068,13.30970895,0,48.24748821,60.12814755,1.103858723,0,1.103858723,
 05/03  16:00:00,128.0146923,3.396521809,13.34420449,0,48.24748821,63.01803766,2.188463564,0,2.188463564,
 05/03  17:00:00,115.7893896,3.372319771,12.08801753,0,37.52582416,62.79478806,1.103756908,0,1.103756908,
 05/03  18:00:00,74.81356945,2.902461137,9.080329148,0,26.80416012,36.01817895,1.103636444,0,1.103636444,
 05/03  19:00:00,77.33131328,2.902461137,6.505227512,0.259636672,26.80416012,33.44938775,1.103371909,0,1.103371909,
 05/03  20:00:00,68.72452986,2.902461137,5.484289978,1.354286862,16.08249607,28.08855572,1.10336643,0,1.10336643,
 05/03  21:00:00,68.76122209,2.902461137,4.731510273,3.428154396,16.08249607,26.80416012,1.103052916,0,1.103052916,
 05/03  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 05/03  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/03  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102951895,0,1.102951895,
 05/04  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/04  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102949101,0,1.102949101,
 05/04  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/04  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/04  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103046055,0,1.103046055,
 05/04  06:00:00,44.58617036,2.938061029,2.039321016,12.7961881,5.360832023,21.44332809,0.02,0,0.02,
 05/04  07:00:00,64.27352,2.902461137,4.32870928,8.269623783,16.08249607,32.68178963,1.103422877,0,1.103422877,
 05/04  08:00:00,130.8680427,3.067878224,7.974991188,1.165932607,48.24748821,70.40331239,2.187933535,0,2.187933535,
 05/04  09:00:00,123.3505744,2.941860798,9.869282358,0.228762008,48.24748821,62.05474096,1.104098687,0,1.104098687,
 05/04  10:00:00,122.3415564,2.92116834,11.03631222,0,48.24748821,60.12814755,2.188396837,0,2.188396837,
 05/04  11:00:00,127.1627211,3.000462546,13.85158932,0,48.24748821,62.05474096,2.188776547,0,2.188776547,
 05/04  12:00:00,127.5390988,3.080970216,14.69180781,0,48.24748821,61.51039245,2.189622281,0,2.189622281,
 05/04  13:00:00,129.503838,3.136876674,14.45079759,0,48.24748821,63.66023546,2.189107076,0,2.189107076,
 05/04  14:00:00,124.4710899,3.118343743,12.96867027,0,48.24748821,60.12814755,1.104035174,0,1.104035174,
 05/04  15:00:00,123.2459938,3.262120633,11.59979734,0,48.24748821,60.12814755,2.187855825,0,2.187855825,
 05/04  16:00:00,127.2468066,3.638041988,12.33479861,0,48.24748821,63.01803766,2.188529695,0,2.188529695,
 05/04  17:00:00,115.5080573,3.553323162,11.6256818,0,37.52582416,62.79478806,1.103650614,0,1.103650614,
 05/04  18:00:00,74.44671118,2.916651526,8.699280491,0,26.80416012,36.01817895,1.10349801,0,1.10349801,
 05/04  19:00:00,76.58968885,2.902461137,5.746609819,0.276629938,26.80416012,33.44938775,1.103269511,0,1.103269511,
 05/04  20:00:00,67.38236341,2.902461137,4.135966264,1.360444121,16.08249607,28.08855572,0.02,0,0.02,
 05/04  21:00:00,67.815243,2.902461137,4.134048112,3.079637474,16.08249607,26.80416012,1.103075976,0,1.103075976,
 05/04  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 05/04  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102950337,0,1.102950337,
 05/04  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/05  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102953226,0,1.102953226,
 05/05  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/05  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/05  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102953727,0,1.102953727,
 05/05  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 05/05  06:00:00,41.66581872,2.948561236,0.284376836,11.62028043,5.360832023,21.44332809,1.103021375,0,1.103021375,
 05/05  07:00:00,62.92556948,2.902461137,3.884937228,7.365445315,16.08249607,32.68178963,1.103415907,0,1.103415907,
 05/05  08:00:00,131.1555861,3.09970627,8.328464074,1.068175022,48.24748821,70.40331239,1.104054066,0,1.104054066,
 05/05  09:00:00,125.9798785,3.100307829,12.46001286,0.108888527,48.24748821,62.05474096,2.188144968,0,2.188144968,
 05/05  10:00:00,127.1283218,3.068328164,15.67591782,0,48.24748821,60.12814755,1.104063741,0,1.104063741,
 05/05  11:00:00,130.6526965,3.039726328,17.30230086,0,48.24748821,62.05474096,2.188793266,0,2.188793266,
 05/05  12:00:00,129.6590837,3.097727809,16.79503516,0,48.24748821,61.51039245,2.189525415,0,2.189525415,
 05/05  13:00:00,131.7056414,3.25724814,16.5322295,0,48.24748821,63.66023546,2.189363219,0,2.189363219,
 05/05  14:00:00,129.0842584,3.337660604,17.36252198,0,48.24748821,60.12814755,2.188086367,0,2.188086367,
 05/05  15:00:00,131.0388779,3.562490503,19.09231159,0,48.24748821,60.12814755,1.103963654,0,1.103963654,
 05/05  16:00:00,134.8351284,3.994288183,19.56687423,0,48.24748821,63.01803766,2.188549023,0,2.188549023,
 05/05  17:00:00,121.2883512,3.79756407,17.16173482,0,37.52582416,62.79478806,1.103616181,0,1.103616181,
 05/05  18:00:00,78.64125153,2.996883689,12.81358868,0,26.80416012,36.01817895,1.10349922,0,1.10349922,
 05/05  19:00:00,81.84008035,2.951827876,11.21102504,0.013239479,26.80416012,33.44938775,1.103303263,0,1.103303263,
 05/05  20:00:00,72.51722806,2.902461137,9.956035003,0.675240037,16.08249607,28.08855572,1.103332178,0,1.103332178,
 05/05  21:00:00,70.68932032,2.902461137,8.385761706,1.702001195,16.08249607,26.80416012,0.02,0,0.02,
 05/05  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102953478,0,1.102953478,
 05/05  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/05  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 05/06  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102951238,0,1.102951238,
 05/06  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/06  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102949074,0,1.102949074,
 05/06  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/06  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103052722,0,1.103052722,
 05/06  06:00:00,42.99218324,2.945782305,6.595320979,6.638479749,5.360832023,21.44332809,0.02,0,0.02,
 05/06  07:00:00,49.97915441,2.902461137,9.759843515,5.366667126,5.360832023,26.58091051,1.103141901,0,1.103141901,
 05/06  08:00:00,76.98494546,2.927401116,13.81727979,2.12811961,26.80416012,31.29954473,0.02,0,0.02,
 05/06  09:00:00,81.08533597,2.994735552,16.56555419,1.165208974,26.80416012,33.54723704,1.103529314,0,1.103529314,
 05/06  10:00:00,80.36592609,2.956546577,17.48879881,0.524040149,26.80416012,32.58394034,1.103450981,0,1.103450981,
 05/06  11:00:00,82.81968814,2.90314593,18.12813422,0.14417513,26.80416012,34.83163264,1.103519027,0,1.103519027,
 05/06  12:00:00,81.7682531,2.902461137,18.50375555,0.002199168,26.80416012,33.54723704,1.103447337,0,1.103447337,
 05/06  13:00:00,78.96531036,2.902461137,18.27180318,0,26.80416012,30.97844583,1.103450545,0,1.103450545,
 05/06  14:00:00,50.16166835,2.902461137,17.87781579,0,8.041248035,21.33170329,1.103298092,0,1.103298092,
 05/06  15:00:00,48.72246651,2.902461137,17.72300956,0,8.041248035,20.04730769,1.103206208,0,1.103206208,
 05/06  16:00:00,47.80189025,2.91216368,16.45245214,0.019179714,8.041248035,20.36840659,0.02,0,0.02,
 05/06  17:00:00,39.50680537,2.91043773,15.23292068,0.665501385,2.680416012,18.00908948,1.103022469,0,1.103022469,
 05/06  18:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/06  19:00:00,26.17335218,0,0,0,2.680416012,16.08249607,1.103059172,0,1.103059172,
 05/06  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/06  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103078441,0,1.103078441,
 05/06  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/06  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102953443,0,1.102953443,
 05/06  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.10291864,0,1.10291864,
 05/07  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103012956,0,1.103012956,
 05/07  06:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  07:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102953672,0,1.102953672,
 05/07  08:00:00,21.52273735,0.487793673,2.263591503,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  09:00:00,26.89260746,1.19421644,6.92703884,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  10:00:00,28.50555652,1.292682828,8.441521516,0,2.680416012,16.08249607,1.102970875,0,1.102970875,
 05/07  11:00:00,20.0126971,0.162597891,1.07874703,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  12:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102984868,0,1.102984868,
 05/07  13:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  14:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.103027258,0,1.103027258,
 05/07  15:00:00,25.1814969,0.899722714,5.510422012,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  16:00:00,28.89988907,1.561437558,8.567099335,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  17:00:00,29.20314682,1.685006037,8.746788606,0,2.680416012,16.08249607,1.102974847,0,1.102974847,
 05/07  18:00:00,21.62014574,0.493227986,2.355565574,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  19:00:00,26.17335218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.1029165,0,1.1029165,
 05/07  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 05/07  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102921705,0,1.102921705,
 05/07  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
