"PVWatts: Hourly PV Performance Data"
"Requested Location:","28155 christopher lane"
"Location:","SPOKANE, WA"
"Lat (deg N):","47.63"
"Long (deg W):","117.53"
"Elev (m):","721"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","47.5"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","14.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","3","1","0","0","-3.9","9.3","0","-3.9","0","0"
"1","3","2","0","0","-3.3","7.7","0","-3.3","0","0"
"1","3","3","0","0","-2.2","7.7","0","-2.2","0","0"
"1","3","4","0","0","-1.7","8.2","0","-1.7","0","0"
"1","3","5","0","0","-1.7","10.8","0","-1.7","0","0"
"1","3","6","0","0","-1.7","8.2","0","-1.7","0","0"
"1","3","7","83","8","-2.2","8.8","44.556","-2.604","162.698","137.397"
"1","3","8","93","49","-2.8","8.2","132.846","-1.912","508.11","475.609"
"1","3","9","547","72","-2.8","7.2","534.803","4.595","2002.884","1927.509"
"1","3","10","329","164","-2.8","6.7","523.896","5.22","1967.259","1893.127"
"1","3","11","77","159","-2.8","5.2","261.098","1.61","996.677","952.257"
"1","3","12","123","214","-2.8","5.2","405.618","3.973","1532.803","1472.963"
"1","3","13","118","186","-2.2","6.2","362.398","3.292","1372.744","1317.764"
"1","3","14","115","114","-2.2","3.6","253.13","2.889","957.834","914.436"
"1","3","15","192","41","-6.1","3.6","190.043","-2.772","722.731","685.245"
"1","3","16","2","5","-2.8","3.6","5.067","-4.046","19.537","0"
"1","3","17","0","0","-3.3","3.1","0","-3.3","0","0"
"1","3","18","0","0","-2.8","4.1","0","-2.8","0","0"
"1","3","19","0","0","-2.8","3.1","0","-2.8","0","0"
"1","3","20","0","0","-2.8","3.1","0","-2.8","0","0"
"1","3","21","0","0","-2.2","3.6","0","-2.2","0","0"
"1","3","22","0","0","-2.2","3.1","0","-2.2","0","0"
"1","3","23","0","0","-1.7","4.1","0","-1.7","0","0"
"1","4","0","0","0","-1.7","3.1","0","-1.7","0","0"
"1","4","1","0","0","-2.8","1.5","0","-2.8","0","0"
"1","4","2","0","0","-3.3","2.6","0","-3.3","0","0"
"1","4","3","0","0","-3.3","2.1","0","-3.3","0","0"
"1","4","4","0","0","-3.9","2.1","0","-3.9","0","0"
"1","4","5","0","0","-4.4","2.6","0","-4.4","0","0"
"1","4","6","0","0","-5","2.6","0","-5","0","0"
"1","4","7","10","12","-5","2.6","14.599","-6.714","56.416","33.125"
"1","4","8","60","47","-7.8","5.7","108.653","-7.18","425.866","395.171"
"1","4","9","531","68","-7.8","5.2","519.039","0.906","1974.538","1900.153"
"1","4","10","615","89","-9.4","5.2","686.034","3.164","2597.467","2499.746"
"1","4","11","665","99","-9.4","3.6","783.841","8.983","2897.435","2787.296"
"1","4","12","862","50","-6.7","5.7","881.949","9.078","3258.137","3132.051"
"1","4","13","83","169","-7.8","5.2","296.327","-2.146","1148.643","1100.101"
"1","4","14","35","114","-7.8","3.1","183.774","-4.268","718.086","680.712"
"1","4","15","27","41","-7.2","5.2","75.698","-6.915","297.143","269.16"
"1","4","16","2","2","-8.3","2.1","2.553","-10.245","9.959","0"
"1","4","17","0","0","-7.8","2.1","0","-7.8","0","0"
"1","4","18","0","0","-6.1","4.1","0","-6.1","0","0"
"1","4","19","0","0","-4.4","5.2","0","-4.4","0","0"
"1","4","20","0","0","-7.8","3.6","0","-7.8","0","0"
"1","4","21","0","0","-7.8","4.1","0","-7.8","0","0"
"1","4","22","0","0","-10","2.6","0","-10","0","0"
"1","4","23","0","0","-9.4","5.2","0","-9.4","0","0"
"1","5","0","0","0","-10.6","2.6","0","-10.6","0","0"
"1","5","1","0","0","-11.1","3.6","0","-11.1","0","0"
"1","5","2","0","0","-15","2.6","0","-15","0","0"
"1","5","3","0","0","-16.1","1.5","0","-16.1","0","0"
"1","5","4","0","0","-19.4","0","0","-19.4","0","0"
"1","5","5","0","0","-17.8","0","0","-17.8","0","0"
"1","5","6","0","0","-15","0","0","-15","0","0"
"1","5","7","1","5","-14.4","0","4.642","-19.002","19.134","0"
"1","5","8","126","57","-11.7","2.1","177.22","-8.854","697.226","660.353"
"1","5","9","282","105","-11.7","1.5","368.915","-1.759","1421.587","1365.148"
"1","5","10","640","98","-13.3","1.5","716.333","7.926","2657.16","2557.028"
"1","5","11","727","94","-11.1","2.1","836.329","12.486","3044.091","2927.602"
"1","5","12","694","97","-12.2","3.1","805.419","8.219","2986.949","2872.956"
"1","5","13","813","50","-12.2","4.1","791.487","5.289","2967.69","2854.532"
"1","5","14","694","39","-13.9","3.6","584.708","0.167","2225.782","2142.382"
"1","5","15","424","22","-14.4","4.1","289.038","-8.413","1114.14","1066.552"
"1","5","16","24","2","-17.2","2.6","12.202","-17.998","47.011","23.894"
"1","5","17","0","0","-18.3","4.1","0","-18.3","0","0"
"1","5","18","0","0","-17.2","3.1","0","-17.2","0","0"
"1","5","19","0","0","-17.8","3.1","0","-17.8","0","0"
"1","5","20","0","0","-21.7","3.1","0","-21.7","0","0"
"1","5","21","0","0","-23.3","3.1","0","-23.3","0","0"
"1","5","22","0","0","-23.3","5.2","0","-23.3","0","0"
"1","5","23","0","0","-23.3","4.6","0","-23.3","0","0"
"1","6","0","0","0","-24.4","3.6","0","-24.4","0","0"
"1","6","1","0","0","-24.4","4.6","0","-24.4","0","0"
"1","6","2","0","0","-23.9","3.6","0","-23.9","0","0"
"1","6","3","0","0","-24.4","3.6","0","-24.4","0","0"
"1","6","4","0","0","-23.9","3.6","0","-23.9","0","0"
"1","6","5","0","0","-25","1.5","0","-25","0","0"
"1","6","6","0","0","-24.4","4.1","0","-24.4","0","0"
"1","6","7","38","5","-24.4","2.6","21.34","-25.896","85.616","61.782"
"1","6","8","443","28","-23.3","2.6","318.153","-16.583","1274.047","1221.955"
"1","6","9","602","61","-21.1","2.1","564.591","-5.812","2208.019","2125.275"
"1","6","10","410","116","-17.8","3.1","537.636","-4.447","2102.215","2023.317"
"1","6","11","95","190","-16.1","3.6","329.622","-8.683","1313.11","1259.885"
"1","6","12","1","166","-15","3.1","177.847","-11.443","716.578","679.24"
"1","6","13","103","137","-13.9","2.6","268.536","-8.157","1066.764","1020.468"
"1","6","14","6","78","-15.6","3.1","81.861","-14.679","333.934","305.191"
"1","6","15","14","38","-16.1","2.6","58.166","-16.372","237.771","210.991"
"1","6","16","0","1","-16.1","2.6","0.838","-18.032","3.465","0"
"1","6","17","0","0","-16.1","3.1","0","-16.1","0","0"
"1","6","18","0","0","-16.7","2.1","0","-16.7","0","0"
"1","6","19","0","0","-17.2","0","0","-17.2","0","0"
"1","6","20","0","0","-18.3","0","0","-18.3","0","0"
"1","6","21","0","0","-19.4","0","0","-19.4","0","0"
"1","6","22","0","0","-19.4","0","0","-19.4","0","0"
"1","6","23","0","0","-19.4","0","0","-19.4","0","0"
"1","7","0","0","0","-20.6","0","0","-20.6","0","0"
"1","7","1","0","0","-18.3","0","0","-18.3","0","0"
"1","7","2","0","0","-19.4","0","0","-19.4","0","0"
"1","7","3","0","0","-17.2","0","0","-17.2","0","0"
"1","7","4","0","0","-16.1","0","0","-16.1","0","0"
"1","7","5","0","0","-16.1","1.5","0","-16.1","0","0"
"1","7","6","0","0","-17.2","1.5","0","-17.2","0","0"
"1","7","7","7","5","-18.9","1.5","7.337","-21.302","29.755","6.953"
"1","7","8","340","45","-16.7","2.1","285.994","-10.642","1122.802","1074.975"
"1","7","9","383","71","-16.1","2.6","407.982","-6.239","1599.649","1537.715"
"1","7","10","599","107","-13.3","1.5","690.365","7.337","2567.54","2471.015"
"1","7","11","91","249","-10.6","0","441.24","11.266","1615.586","1553.148"
"1","7","12","4","139","-10.6","2.6","141.896","-7.407","562.457","528.731"
"1","7","13","11","128","-10.6","1.5","140.791","-7.973","559.278","525.624"
"1","7","14","6","90","-6.7","2.6","99.037","-5.691","389.657","359.74"
"1","7","15","6","42","-6.1","4.6","53.486","-6.396","210.64","184.4"
"1","7","16","0","3","-5.6","5.7","2.513","-6.86","9.941","0"
"1","7","17","0","0","-5","2.1","0","-5","0","0"
"1","7","18","0","0","-5.6","3.1","0","-5.6","0","0"
"1","7","19","0","0","-5.6","3.1","0","-5.6","0","0"
"1","7","20","0","0","-5.6","4.1","0","-5.6","0","0"
"1","7","21","0","0","-5.6","4.6","0","-5.6","0","0"
"1","7","22","0","0","-5","6.2","0","-5","0","0"
"1","7","23","0","0","-5","5.2","0","-5","0","0"
"1","8","0","0","0","-4.4","5.2","0","-4.4","0","0"
"1","8","1","0","0","-3.9","2.6","0","-3.9","0","0"
"1","8","2","0","0","-3.3","3.6","0","-3.3","0","0"
"1","8","3","0","0","-3.3","4.6","0","-3.3","0","0"
"1","8","4","0","0","-3.3","5.2","0","-3.3","0","0"
"1","8","5","0","0","-2.8","6.2","0","-2.8","0","0"
"1","8","6","0","0","-3.3","7.7","0","-3.3","0","0"
"1","8","7","0","10","-2.8","7.2","8.378","-3.842","32.727","9.871"
"1","8","8","69","60","-2.8","6.7","141.619","-1.689","543.206","509.916"
"1","8","9","326","114","-2.2","3.6","414.715","6.129","1545.158","1484.934"
"1","8","10","184","157","-1.7","4.6","370.401","5.167","1391.569","1336.029"
"1","8","11","89","172","-1.1","5.2","290.743","3.641","1100.304","1053.094"
"1","8","12","94","240","-0.6","4.6","424.287","7.15","1581.716","1520.347"
"1","8","13","370","199","0","5.7","609.487","10.341","2238.03","2154.177"
"1","8","14","8","131","0.6","6.2","171.007","3.045","648.742","613.019"
"1","8","15","6","53","0","5.2","76.697","0.299","293.985","266.066"
"1","8","16","1","5","-0.6","3.6","4.627","-2.137","17.811","0"
"1","8","17","0","0","-0.6","4.6","0","-0.6","0","0"
"1","8","18","0","0","-0.6","5.2","0","-0.6","0","0"
"1","8","19","0","0","-1.1","3.6","0","-1.1","0","0"
"1","8","20","0","0","-2.8","3.6","0","-2.8","0","0"
"1","8","21","0","0","-2.8","3.1","0","-2.8","0","0"
"1","8","22","0","0","-2.8","5.7","0","-2.8","0","0"
"1","8","23","0","0","-2.8","3.6","0","-2.8","0","0"
"1","9","0","0","0","-2.2","4.6","0","-2.2","0","0"
"1","9","1","0","0","-3.3","3.1","0","-3.3","0","0"
"1","9","2","0","0","-4.4","2.1","0","-4.4","0","0"
"1","9","3","0","0","-3.9","0","0","-3.9","0","0"
"1","9","4","0","0","-4.4","1.5","0","-4.4","0","0"
"1","9","5","0","0","-3.9","2.1","0","-3.9","0","0"
"1","9","6","0","0","-3.3","1.5","0","-3.3","0","0"
"1","9","7","1","5","-3.9","1.5","4.635","-6.305","18.158","0"
"1","9","8","6","49","-3.3","3.6","60.327","-3.702","235.074","208.348"
"1","9","9","0","106","-3.3","2.1","115.694","-2.034","448.555","417.368"
"1","9","10","5","176","-3.3","2.6","206.601","0.477","792.583","753.39"
"1","9","11","2","245","-1.1","6.2","305.58","3.16","1159.094","1110.262"
"1","9","12","3","198","-2.2","2.1","226.529","3.107","859.435","818.569"
"1","9","13","54","159","-1.1","3.1","246.237","3.74","931.242","888.537"
"1","9","14","483","80","-2.2","0","487.985","17.182","1727.862","1661.805"
"1","9","15","329","31","-2.2","1.5","255.171","5.476","932.717","889.973"
"1","9","16","16","3","-5.6","1.5","9.511","-6.619","35.377","12.473"
"1","9","17","0","0","-7.2","0","0","-7.2","0","0"
"1","9","18","0","0","-6.7","0","0","-6.7","0","0"
"1","9","19","0","0","-10","0","0","-10","0","0"
"1","9","20","0","0","-9.4","0","0","-9.4","0","0"
"1","9","21","0","0","-11.1","0","0","-11.1","0","0"
"1","9","22","0","0","-10.6","0","0","-10.6","0","0"
"1","9","23","0","0","-11.1","0","0","-11.1","0","0"
"1","10","0","0","0","-8.9","1.5","0","-8.9","0","0"
"1","10","1","0","0","-6.7","1.5","0","-6.7","0","0"
"1","10","2","0","0","-5","3.1","0","-5","0","0"
"1","10","3","0","0","-5","2.6","0","-5","0","0"
"1","10","4","0","0","-4.4","2.1","0","-4.4","0","0"
"1","10","5","0","0","-5","2.1","0","-5","0","0"
"1","10","6","0","0","-5","1.5","0","-5","0","0"
"1","10","7","0","9","-6.1","1.5","7.54","-8.41","30.011","7.205"
"1","10","8","4","53","-6.1","0","66.483","-7.643","263.487","236.19"
"1","10","9","7","119","-5.6","2.1","141.816","-3.562","553.156","519.641"
"1","10","10","8","178","-5.6","1.5","211.532","-0.803","815.856","776.084"
"1","10","11","5","211","-5","2.1","247.814","0.586","950.285","907.084"
"1","10","12","3","207","-4.4","0","239.934","5.748","900.049","858.148"
"1","10","13","6","174","-3.9","2.1","204.776","0.573","785.256","746.243"
"1","10","14","1","120","-3.9","2.1","141.903","-1.336","548.541","515.131"
"1","10","15","2","55","-3.9","1.5","74.745","-3.402","291.288","263.425"
"1","10","16","0","8","-3.9","2.1","6.702","-5.706","26.384","3.643"
"1","10","17","0","0","-3.9","2.1","0","-3.9","0","0"
"1","10","18","0","0","-3.9","2.1","0","-3.9","0","0"
"1","10","19","0","0","-3.9","0","0","-3.9","0","0"
"1","10","20","0","0","-3.3","1.5","0","-3.3","0","0"
"1","10","21","0","0","-3.3","2.1","0","-3.3","0","0"
"1","10","22","0","0","-3.3","2.1","0","-3.3","0","0"
"1","10","23","0","0","-3.9","1.5","0","-3.9","0","0"
"1","11","0","0","0","-4.4","1.5","0","-4.4","0","0"
"1","11","1","0","0","-4.4","2.6","0","-4.4","0","0"
"1","11","2","0","0","-4.4","3.1","0","-4.4","0","0"
"1","11","3","0","0","-4.4","3.6","0","-4.4","0","0"
"1","11","4","0","0","-5","2.6","0","-5","0","0"
"1","11","5","0","0","-6.1","2.6","0","-6.1","0","0"
"1","11","6","0","0","-6.1","2.6","0","-6.1","0","0"
"1","11","7","2","9","-6.7","1.5","8.425","-9","33.341","10.474"
"1","11","8","26","82","-5.6","2.1","170.121","-2.978","660.225","624.231"
"1","11","9","36","124","-5","2.1","190.713","-1.179","735.86","698.056"
"1","11","10","2","165","-4.4","2.1","184.276","-0.687","710.425","673.235"
"1","11","11","50","229","-3.9","1.5","354.845","5.45","1332.691","1278.893"
"1","11","12","6","153","-3.9","1.5","160.554","0.303","616.397","581.43"
"1","11","13","5","126","-3.9","2.1","130.317","-1.833","504.786","472.359"
"1","11","14","5","106","-3.3","0","119.792","0.296","459.795","428.362"
"1","11","15","6","57","-3.3","1.5","79.397","-2.762","308.286","280.074"
"1","11","16","1","6","-3.9","0","5.463","-7.199","21.499","0"
"1","11","17","0","0","-3.3","2.1","0","-3.3","0","0"
"1","11","18","0","0","-3.3","2.6","0","-3.3","0","0"
"1","11","19","0","0","-3.9","2.6","0","-3.9","0","0"
"1","11","20","0","0","-5.6","2.6","0","-5.6","0","0"
"1","11","21","0","0","-7.2","1.5","0","-7.2","0","0"
"1","11","22","0","0","-5.6","2.1","0","-5.6","0","0"
"1","11","23","0","0","-5.6","1.5","0","-5.6","0","0"
"1","12","0","0","0","-5","0","0","-5","0","0"
"1","12","1","0","0","-5.6","0","0","-5.6","0","0"
"1","12","2","0","0","-5.6","0","0","-5.6","0","0"
"1","12","3","0","0","-5.6","0","0","-5.6","0","0"
"1","12","4","0","0","-6.1","1.5","0","-6.1","0","0"
"1","12","5","0","0","-6.1","0","0","-6.1","0","0"
"1","12","6","0","0","-6.1","0","0","-6.1","0","0"
"1","12","7","1","11","-4.4","1.5","9.656","-6.649","38.023","15.07"
"1","12","8","3","67","-3.9","2.6","94.803","-3.441","369.49","340.001"
"1","12","9","2","135","-3.9","2.6","164.411","-1.305","635.445","600.034"
"1","12","10","3","192","-3.3","2.6","228.493","1.211","873.879","832.647"
"1","12","11","0","237","-3.3","1.5","284.455","4.107","1074.615","1028.106"
"1","12","12","0","243","-2.8","1.5","295.46","5.185","1111.038","1063.534"
"1","12","13","1","189","-2.8","2.1","222.761","2.371","847.788","807.216"
"1","12","14","0","141","-2.2","1.5","176.391","1.856","672.792","636.501"
"1","12","15","1","67","-2.8","2.6","98.136","-1.701","379.877","350.168"
"1","12","16","0","7","-2.2","1.5","5.865","-4.094","22.933","0.255"
"1","12","17","0","0","-2.2","2.6","0","-2.2","0","0"
"1","12","18","0","0","-2.8","2.1","0","-2.8","0","0"
"1","12","19","0","0","-2.8","2.1","0","-2.8","0","0"
"1","12","20","0","0","-2.8","0","0","-2.8","0","0"
"1","12","21","0","0","-2.8","2.6","0","-2.8","0","0"
"1","12","22","0","0","-2.8","3.1","0","-2.8","0","0"
"1","12","23","0","0","-2.8","2.6","0","-2.8","0","0"
"1","13","0","0","0","-2.8","2.6","0","-2.8","0","0"
"1","13","1","0","0","-2.8","2.6","0","-2.8","0","0"
"1","13","2","0","0","-2.2","3.1","0","-2.2","0","0"
"1","13","3","0","0","-1.7","3.1","0","-1.7","0","0"
"1","13","4","0","0","-1.1","2.6","0","-1.1","0","0"
"1","13","5","0","0","-1.1","3.6","0","-1.1","0","0"
"1","13","6","0","0","-0.6","3.6","0","-0.6","0","0"
"1","13","7","0","13","0","4.1","10.891","-1.442","42.122","19.095"
"1","13","8","1","68","0","3.1","94.549","0.457","362.691","333.345"
"1","13","9","0","161","0.6","3.6","211.745","4.032","800.187","760.805"
"1","13","10","2","213","0","3.1","263.189","5.21","989.569","945.337"
"1","13","11","1","242","0.6","3.6","292.416","6.343","1094.114","1047.074"
"1","13","12","1","239","0.6","3.6","287.482","6.3","1075.855","1029.312"
"1","13","13","0","196","0.6","4.6","232.214","4.38","876.231","834.939"
"1","13","14","0","150","0.6","6.2","191.609","2.924","727.524","689.922"
"1","13","15","1","69","0.6","6.2","100.05","1.284","382.459","352.695"
"1","13","16","0","11","0","4.1","9.216","-1.275","35.617","12.708"
"1","13","17","0","0","0.6","4.6","0","0.6","0","0"
"1","13","18","0","0","0.6","4.1","0","0.6","0","0"
"1","13","19","0","0","1.1","5.7","0","1.1","0","0"
"1","13","20","0","0","1.7","7.7","0","1.7","0","0"
"1","13","21","0","0","1.7","7.7","0","1.7","0","0"
"1","13","22","0","0","2.2","7.2","0","2.2","0","0"
"1","13","23","0","0","2.2","7.7","0","2.2","0","0"
"1","14","0","0","0","1.7","9.3","0","1.7","0","0"
"1","14","1","0","0","1.7","6.2","0","1.7","0","0"
"1","14","2","0","0","1.7","7.2","0","1.7","0","0"
"1","14","3","0","0","1.7","8.8","0","1.7","0","0"
"1","14","4","0","0","1.7","8.8","0","1.7","0","0"
"1","14","5","0","0","1.7","9.8","0","1.7","0","0"
"1","14","6","0","0","1.7","9.8","0","1.7","0","0"
"1","14","7","3","6","1.7","8.8","6.337","0.78","23.879","1.185"
"1","14","8","36","51","1.7","9.3","86.443","1.884","327.014","298.414"
"1","14","9","113","129","2.2","9.3","265.552","4.842","997.24","952.805"
"1","14","10","213","162","2.2","8.8","399.186","6.938","1488.227","1429.763"
"1","14","11","462","138","2.2","9.3","641.248","10.108","2359.124","2270.722"
"1","14","12","369","136","3.3","9.8","551.496","9.941","2030.478","1954.132"
"1","14","13","351","112","3.3","7.7","479.717","9.98","1764.142","1696.892"
"1","14","14","421","73","3.3","8.8","435.453","8.719","1602.031","1540.022"
"1","14","15","239","45","3.3","8.2","222.983","5.86","818.317","778.484"
"1","14","16","39","7","2.2","8.2","22.807","1.66","81.813","58.05"
"1","14","17","0","0","2.2","7.2","0","2.2","0","0"
"1","14","18","0","0","1.1","9.3","0","1.1","0","0"
"1","14","19","0","0","1.1","8.8","0","1.1","0","0"
"1","14","20","0","0","1.1","10.3","0","1.1","0","0"
"1","14","21","0","0","0.6","9.3","0","0.6","0","0"
"1","14","22","0","0","0","7.2","0","0","0","0"
"1","14","23","0","0","-0.6","6.2","0","-0.6","0","0"
"1","15","0","0","0","0.6","9.3","0","0.6","0","0"
"1","15","1","0","0","0","8.8","0","0","0","0"
"1","15","2","0","0","0","9.3","0","0","0","0"
"1","15","3","0","0","-0.6","8.8","0","-0.6","0","0"
"1","15","4","0","0","0","8.2","0","0","0","0"
"1","15","5","0","0","0.6","8.8","0","0.6","0","0"
"1","15","6","0","0","0.6","8.8","0","0.6","0","0"
"1","15","7","13","11","0","7.7","14.867","-0.872","55.597","32.321"
"1","15","8","24","60","-0.6","5.2","98.46","-0.133","376.919","347.273"
"1","15","9","13","127","-1.1","2.6","155.028","1.253","592.488","558.074"
"1","15","10","4","182","0.6","2.1","208.891","4.84","786.643","747.597"
"1","15","11","11","179","1.7","1.5","198.671","6.346","743.321","705.335"
"1","15","12","4","189","1.7","3.6","206.783","5.272","777.278","738.462"
"1","15","13","6","155","1.1","2.6","169.086","4.166","638.566","603.082"
"1","15","14","5","99","1.7","2.6","105.083","2.966","398.795","368.682"
"1","15","15","4","44","1.1","1.5","46.989","0.566","179.904","154.268"
"1","15","16","0","3","0.6","3.1","2.513","-1.144","9.708","0"
"1","15","17","0","0","0","3.6","0","0","0","0"
"1","15","18","0","0","-0.6","2.6","0","-0.6","0","0"
"1","15","19","0","0","0","3.6","0","0","0","0"
"1","15","20","0","0","-1.1","2.6","0","-1.1","0","0"
"1","15","21","0","0","-1.7","1.5","0","-1.7","0","0"
"1","15","22","0","0","-1.7","0","0","-1.7","0","0"
"1","15","23","0","0","-1.7","2.6","0","-1.7","0","0"
"1","16","0","0","0","-2.8","1.5","0","-2.8","0","0"
"1","16","1","0","0","-3.3","2.1","0","-3.3","0","0"
"1","16","2","0","0","-2.8","5.2","0","-2.8","0","0"
"1","16","3","0","0","-3.3","4.1","0","-3.3","0","0"
"1","16","4","0","0","-4.4","4.1","0","-4.4","0","0"
"1","16","5","0","0","-5","4.1","0","-5","0","0"
"1","16","6","0","0","-5","5.7","0","-5","0","0"
"1","16","7","0","11","-5.6","5.2","9.216","-6.888","36.453","13.529"
"1","16","8","0","65","-5.6","5.7","82.837","-5.458","325.753","297.18"
"1","16","9","1","154","-5.6","4.6","193.191","-3.024","752.086","713.887"
"1","16","10","1","201","-5.6","4.6","236.323","-1.923","915.812","873.505"
"1","16","11","0","239","-5.6","4.6","281","-0.917","1084.384","1037.609"
"1","16","12","1","237","-5.6","3.6","278.5","-0.099","1071.053","1024.64"
"1","16","13","2","225","-5","2.6","279.155","1.224","1067.587","1021.269"
"1","16","14","1","147","-5","2.6","179.706","-1.393","694.846","658.03"
"1","16","15","0","74","-5","2.6","102.32","-3.777","399.586","369.457"
"1","16","16","0","14","1.7","7.2","11.729","0.825","44.933","21.853"
"1","16","17","0","0","1.7","12.4","0","1.7","0","0"
"1","16","18","0","0","2.8","12.4","0","2.8","0","0"
"1","16","19","0","0","2.8","12.9","0","2.8","0","0"
"1","16","20","0","0","2.8","14.9","0","2.8","0","0"
"1","16","21","0","0","3.3","15.4","0","3.3","0","0"
"1","16","22","0","0","3.3","13.9","0","3.3","0","0"
"1","16","23","0","0","2.8","13.9","0","2.8","0","0"
"1","17","0","0","0","2.2","12.9","0","2.2","0","0"
"1","17","1","0","0","1.1","11.8","0","1.1","0","0"
"1","17","2","0","0","-0.6","10.3","0","-0.6","0","0"
"1","17","3","0","0","-2.2","6.2","0","-2.2","0","0"
"1","17","4","0","0","-1.7","6.2","0","-1.7","0","0"
"1","17","5","0","0","-2.2","6.7","0","-2.2","0","0"
"1","17","6","0","0","-0.6","7.7","0","-0.6","0","0"
"1","17","7","32","13","0","9.8","24.672","-0.619","90.679","66.75"
"1","17","8","44","61","0","9.8","109.31","0.482","416.068","385.585"
"1","17","9","305","105","1.1","10.3","378.794","4.993","1418.025","1361.693"
"1","17","10","38","165","2.2","10.3","232.619","4.441","877.26","835.941"
"1","17","11","84","223","2.2","9.8","364.668","6.134","1365.493","1310.729"
"1","17","12","60","181","2.8","12.9","269.868","5.093","1015.061","970.153"
"1","17","13","1","156","3.3","12.4","164.114","4.449","619.075","584.045"
"1","17","14","91","141","2.8","12.4","256.303","4.913","962.698","919.173"
"1","17","15","39","62","3.3","9.3","107.461","3.954","403.39","373.18"
"1","17","16","5","12","2.8","9.3","12.213","2.068","45.862","22.766"
"1","17","17","0","0","2.8","9.8","0","2.8","0","0"
"1","17","18","0","0","3.3","11.3","0","3.3","0","0"
"1","17","19","0","0","3.3","12.4","0","3.3","0","0"
"1","17","20","0","0","2.8","12.4","0","2.8","0","0"
"1","17","21","0","0","2.2","12.4","0","2.2","0","0"
"1","17","22","0","0","1.7","11.8","0","1.7","0","0"
"1","17","23","0","0","0.6","9.3","0","0.6","0","0"
"1","18","0","0","0","0","8.8","0","0","0","0"
"1","18","1","0","0","0","9.3","0","0","0","0"
"1","18","2","0","0","0","5.7","0","0","0","0"
"1","18","3","0","0","-0.6","6.7","0","-0.6","0","0"
"1","18","4","0","0","-1.1","5.2","0","-1.1","0","0"
"1","18","5","0","0","-0.6","6.2","0","-0.6","0","0"
"1","18","6","0","0","-0.6","6.7","0","-0.6","0","0"
"1","18","7","22","13","-1.7","4.1","20.319","-2.927","75.986","52.332"
"1","18","8","178","57","-2.2","4.6","195.259","0.307","736.305","698.49"
"1","18","9","113","111","-1.1","4.6","229.922","2.455","871.913","830.731"
"1","18","10","16","163","0","5.7","186.793","2.367","710.807","673.608"
"1","18","11","0","210","0.6","5.2","231.203","3.907","874.185","832.945"
"1","18","12","12","157","1.7","3.1","166.879","4.58","629.13","593.867"
"1","18","13","101","160","1.7","5.2","277.878","5.879","1041.113","995.508"
"1","18","14","192","137","0.6","3.1","333.664","7.716","1236.481","1185.467"
"1","18","15","30","67","0","2.1","111.288","2.17","421.725","391.12"
"1","18","16","1","13","-1.1","0","11.322","-3.491","44.025","20.962"
"1","18","17","0","0","-2.2","0","0","-2.2","0","0"
"1","18","18","0","0","-3.3","0","0","-3.3","0","0"
"1","18","19","0","0","-6.1","2.1","0","-6.1","0","0"
"1","18","20","0","0","-5","0","0","-5","0","0"
"1","18","21","0","0","-4.4","1.5","0","-4.4","0","0"
"1","18","22","0","0","-5.6","0","0","-5.6","0","0"
"1","18","23","0","0","-6.1","0","0","-6.1","0","0"
"1","19","0","0","0","-7.8","1.5","0","-7.8","0","0"
"1","19","1","0","0","-5.6","0","0","-5.6","0","0"
"1","19","2","0","0","-5.6","1.5","0","-5.6","0","0"
"1","19","3","0","0","-5","1.5","0","-5","0","0"
"1","19","4","0","0","-5","2.1","0","-5","0","0"
"1","19","5","0","0","-5","1.5","0","-5","0","0"
"1","19","6","0","0","-5","1.5","0","-5","0","0"
"1","19","7","1","8","-3.9","2.6","7.129","-5.787","27.928","5.16"
"1","19","8","1","27","-3.9","1.5","22.459","-5.728","88.342","64.457"
"1","19","9","6","126","-2.8","2.1","143.584","-0.885","553.868","520.337"
"1","19","10","11","115","-2.8","1.5","117.262","-0.955","452.512","421.238"
"1","19","11","7","110","-2.2","2.1","104.75","-1.027","404.403","374.17"
"1","19","12","3","119","-1.1","2.6","111.119","0.111","426.957","396.238"
"1","19","13","1","182","-0.6","2.1","200.437","3.248","759.987","721.596"
"1","19","14","4","144","-0.6","0","170.463","6.082","638.438","602.956"
"1","19","15","1","67","-1.1","3.6","80.669","-0.584","310.798","282.534"
"1","19","16","0","15","-1.7","4.6","12.567","-2.871","48.893","25.741"
"1","19","17","0","0","-1.7","4.1","0","-1.7","0","0"
"1","19","18","0","0","-2.2","3.6","0","-2.2","0","0"
"1","19","19","0","0","-2.2","4.1","0","-2.2","0","0"
"1","19","20","0","0","-2.2","3.1","0","-2.2","0","0"
"1","19","21","0","0","-2.2","3.1","0","-2.2","0","0"
"1","19","22","0","0","-2.8","3.1","0","-2.8","0","0"
